process_1,process_2,process_3,process_4,process_5,process_6,Size,Wastewater,COD,NH3N,TN,TP,Cr,Cr6,HWsum
1,1,0,0,0,0,4,15390,0.688,0.065,0.09,0.009,0.038,0.026,21.163
1,0,0,1,0,0,4,19260,0.861,0.082,0.113,0.012,0.048,0.033,29.782
0,0,0,1,1,1,4,19696,0.881,0.084,0.116,0.012,0.049,0.033,30.675
0,1,0,1,0,0,4,563,0.025,0.002,0.003,3.00E-04,0,0,0.837
0,0,0,0,1,0,4,18620,0.833,0.079,0.109,0.011,0.047,0.032,27.418
1,0,0,0,0,0,4,4569,0.204,0.019,0.027,0.003,0.011,0.008,6.973
0,0,1,0,0,0,4,9009,0.403,0.038,0.053,0.005,0.023,0.015,13.927
0,1,0,0,0,0,4,1250,0.95,0.014830595,0.018241144,0.006843979,0.101553233,0.037393259,2
0,1,0,0,0,0,4,17100,1.03,0.1,0.13,0.004,0.07,0.068,20
0,0,0,0,0,0,4,9600,1.451,0.113898971,0.140091985,0.052561757,0.0075,0.0045,4
0,0,0,0,0,0,4,2800,0.8978,0.033220533,0.040860162,0.015330512,0.0052,0.0031,3
0,0,1,0,0,0,4,5012,1.0774,0.059464755,0.07313969,0.027441617,0.0062,0.0037,4
0,0,0,1,0,0,4,13000,0.891,0.0281,0.0309,0,0.436,0.28,3.409
0,0,0,1,0,1,4,23171,3.3,0.34,0.34,0.02,0.05,0.0211,51.77
0,1,1,0,0,0,4,31826,4.34,0.74,0.74,0.009,1.6767,1.4023,89.05
0,0,0,0,0,1,4,9644,1.37,0.04,0.04,0.003,1.4375,0.03,9.34
0,0,0,1,1,0,4,4474,0.64,0.04,0.04,0.0024,1.0133,1.0133,11.79
1,0,0,0,0,0,4,3700,0.53,0.02,0.02,0.0055,0.3071,0.3071,6
0,0,0,0,0,0,4,2146,0.31,0.01,0.01,0.006,0.1813,0.064196748,10
0,0,0,0,0,1,4,2127,0.16,0.02,0.022,3.00E-04,0.172802982,0.06362837,8.87
0,1,0,0,0,1,4,5100,0.25,0.03,0.05,4.00E-04,0.0272,0.0272,12.17
1,0,0,1,0,0,4,8900,0.8,0.05,1.32,0.56,0.8178,0.0178,67.62
1,0,1,0,0,0,4,13000,1.25,0.09,0.71,0.022,0.826,0.026,10.55
0,0,1,0,1,0,4,52000,4.2,0.25,0.614,0.284709516,0.104,0.104,66.96
0,1,0,0,1,0,4,20475,1.68,0.27,0.498,0.112104372,0.97,0.04,31.1
0,0,0,0,0,1,4,1160,0.075,0.0038,0.004,0.0084,0.094241401,0.034700945,5
0,1,0,1,0,0,4,12600,0.52,0.37,0.45,0.054,1.08,1.08,20.31
1,0,0,0,0,0,4,998,0.071,0.006,0.009,0.0011,0.081080101,0.029854778,2
0,0,0,0,1,0,4,1360,0.089,0.01,0.012,0.027,0.52,0.52,2
0,0,0,1,0,0,4,3200,0.23,0.0187,0.0204,7.00E-04,0.25,0.25,5
1,0,1,0,0,0,4,12500,3.1628,0.2,0.2,0.119919694,4.088485945,2.484957883,41.85
0,1,0,0,1,0,4,36032,2.8953,0.281,0.4828,0.0122,11.78530604,7.163040195,35.023
0,0,1,0,0,0,4,2800,0.5068,0.0378,0.0378,1.00E-04,0.0062,0.0062,9.54
0,0,1,1,0,0,4,4290,1.0853,0.0579,0.0579,0.041156439,0.689,0.0899,19.86
0,1,0,1,0,0,4,1348,0.1078,0.0067,0.0103,0.01293214,0.440902324,0.267977858,3.5
0,0,0,0,0,0,4,5156,0.4055,0.0644,0.1484,0.049464476,1.686418682,0,8.85
1,0,1,0,0,0,4,3050,0.771,0.056,0.056,0.029260405,4.47,3.988,21.84
0,0,0,1,1,0,4,4500,1.1385,0.0562,0.3003,0.04317109,1.47185494,0.894584838,18.83
0,0,1,0,1,0,4,1254,0.039,0.0038,0.0038,0.012030344,1.00E-04,1.00E-04,2.75
0,1,0,0,0,0,4,4520,0.27,0.029,0.054,0.043362961,2.034,0.45,1
0,0,0,0,0,1,4,5670,1,0.052,0.052,0.054395573,1.854537224,1.127176896,0.2
0,0,1,0,1,0,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,9.28
0,1,0,0,0,0,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,15
1,0,1,0,1,0,4,20000,1.6,0.2,0.22,0,0.002,0.002,12
0,1,0,0,0,1,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,54.99
1,0,0,0,0,0,4,30000,1.38,0.0429,0.0963,1.14,0.006,0.0045,0.08
0,0,0,0,0,0,4,3813,0.5535,0.0553,0.0608,0.036580304,1.247151753,0.758011553,2.078
0,0,1,0,1,0,4,1557,0.16,0.016,0.0176,0.014937197,0.509261809,0.309526354,1.1
0,0,1,0,0,0,4,1297.5,0.1298,0.0129,0.0142,0.012447664,0.424384841,0.257938628,2.2
0,1,0,0,0,0,4,1207,0.1752,0.0175,0.0192,0.011579446,0.394784203,0.239947533,1.258
0,1,0,0,1,0,4,4046.4,0.0838,0.0084,0.0084,0.038819444,1.323491962,0.804410686,1
0,0,1,0,0,0,4,865,0.09,0.009,0.0099,0.008298443,0.282923227,0.171959086,0.3
1,0,0,0,0,0,4,432.5,0.0433,0.0043,0.0047,0.004149221,0.141461614,0.085979543,0.5
0,0,0,0,0,0,4,745,0.1065,0.0106,0.0117,0.007147214,0.243673762,0.14810349,0.225
0,0,0,0,0,0,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,0.9
1,0,0,0,1,0,4,250,0.25,0.75,1.368,0.002398394,0.081769719,0.049699158,0.156
0,0,1,0,0,0,4,4402,0.639,0.1278,0.1278,0.04223092,1.43980121,0.875102768,2.4
1,0,0,0,0,0,4,1600,0.2323,0.0232,0.0255,0.015349721,0.523326201,0.318074609,0.872
0,0,1,0,0,0,4,1789.12,0.2597,0.211680687,0.376137467,0.017164058,0.585183358,0.355671028,1
0,0,0,1,0,0,4,1435,6.749,0.16978279,0.301688688,0.013766781,0.469358186,0.285273165,0.95
0,0,0,0,0,0,4,2595,0.26,0.026,0.0286,0.024895329,0.848769682,0.515877257,0.3
1,1,0,0,1,0,4,5190,0.52,0.052,0.0572,0.049790657,1.697539364,1.031754513,0.9
0,0,1,0,0,0,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,0.9
0,0,0,0,1,0,4,8023,1.164,0.2328,0.256,0.076969257,2.624153819,1.594945368,4.373
0,0,0,1,0,1,4,5629.274839,1.715624635,0.666030654,1.183476334,0.054004873,1.841216885,1.119080871,14.38
0,1,0,1,0,0,4,2800,0.548,0.331283493,0.588660854,0.026862012,1.506,1.004,3
1,0,0,0,0,1,4,1340,0.11,0.007,0.007,0.012855391,0.438285693,0.266387485,0.194
