"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"1520","2","0","0","0","0","1","1","1","0","1","0","0",384.732,7.85983871,8924.086,57.65432287,2.937735494,17.42772017,0.1475
"182","3","0","0","0","0","1","1","0","0","0","1","0",9.32,7.044666667,675.11,4.361568223,0.222240643,11.11,159.52
"596","4","0","0","0","0","1","0","0","0","0","0","0",406.903972,8.356470588,6455,41.70271937,2.124932751,6.245285,47.379
"1225","4","0","0","0","0","0","1","0","0","1","0","0",3300.245,6.496727273,20996.136,135.6461607,6.911754768,8.505,36.687
"1351","2","0","0","0","0","0","0","0","0","0","0","0",64.766,7.560645161,2104.515,13.59628171,0.65,3.277,4.105
"1994","4","0","0","0","0","0","1","0","0","0","0","0",1144.292745,7.651612903,4752.56,30.70405515,1.564503547,12.87825905,75.815
"1663","3","0","0","0","0","1","1","0","0","1","1","0",194.58,8.717666667,5124.67,33.10808287,1.686999089,3.48,153.5875
"2424","4","0","0","0","0","0","1","0","0","0","0","0",344.54,7.694666667,5612.77,36.26146742,1.847677583,10.96109842,10.333
"2385","1","0","0","0","0","0","1","0","0","0","1","0",30.7,7.564535843,234.64,1.515898695,0.077241552,0.458225107,2.14
"1861","2","0","0","0","0","0","1","1","0","0","1","0",845.29,7.196129032,4736,30.59706878,1.559052131,9.248866802,9.3
"1652","3","0","0","0","0","1","1","0","0","0","0","0",66.46,8.053548387,1465.32,9.466743417,0.482371256,1.95,20.087
"1058","3","0","0","0","0","1","1","1","0","1","1","0",151.18,7.488888889,617.05,3.986469867,0.200911984,0.18,37.999
"1324","3","0","0","0","0","1","1","0","0","0","0","0",28.2346,7.206451613,8020.203,51.81475988,0.052302086,2.2231,89.114
"1491","2","0","0","0","0","0","0","1","0","0","0","0",60.9,7.661935484,1321.14,8.535264241,0.43490839,2.580035449,0.717
"2312","1","0","0","0","0","1","0","0","0","0","1","1",0.027,6.528333333,1.906,0.01231377,0.000627439,0.000675168,3.65
"22","1","0","0","0","0","0","1","0","0","1","0","0",0.719696,7.49483871,6.024632,0.038922314,0.001983259,0.053626,3.24
"434","3","0","0","0","0","1","1","1","0","0","0","0",143.5068,7.436451613,2752.93,17.7853861,0.906241846,13.19182,48.29
"1071","3","0","0","0","0","1","1","1","0","0","0","0",448.31,7.45516129,2997.75,19.36705298,0.986834571,28.82,2.063
"655","2","0","0","0","0","1","0","1","0","0","0","0",11.546783,7.564535843,125.673449,0.811917053,0.041370663,0.245425885,31.115
"1820","1","0","0","0","0","0","1","0","0","0","0","0",12.7995,7.564535843,122.1525,0.789169857,0.040211595,0.238549874,0.41
"606","4","0","0","0","0","1","0","0","0","0","0","0",1044.953663,8.275705115,7780,50.26292126,2.561111821,14.4104149,80.836
"2323","2","0","0","0","0","1","0","1","0","0","0","0",2826.705,7.033225806,26125.936,168.7873861,8.600442611,51.02096751,54.419
"980","1","0","0","0","0","0","1","1","0","0","0","0",182.7,8.134193548,1787.79,11.55007044,0.58852572,0.124867161,0.3303
"1936","3","0","0","0","0","1","1","1","0","0","0","0",619.674,7.233333333,4611.998,29.79595017,1.518231696,13.353,12.423
"27","3","0","0","0","0","0","0","1","0","0","0","0",72.1446539,6.970648516,2096.92,13.59048205,0.754204855,12.71832713,9.84
"2004","3","0","0","0","0","0","0","1","0","0","0","0",288.303,7.289,4378.009,28.28425728,4.532,14.318,9.4685
"1790","2","0","0","0","0","1","1","0","0","0","0","0",261.9654,7.705666667,1182.8,7.641514559,0.389368003,2.309873238,13.288
"546","3","0","0","0","0","1","1","1","0","1","1","1",20602.66063,7.807741935,74599.86294,481.954632,14.3311,145.6850075,94.629
"1770","2","0","0","0","0","1","1","0","0","0","0","0",364.048,8.095483871,2579.081,12.165,0.204,0.585,0.236
"313","2","0","0","0","0","0","1","1","0","0","0","0",203.497306,7.925483871,606.601213,3.918965168,0.199688115,1.184622851,5.709
"1880","3","0","0","0","0","1","1","0","1","0","0","0",58.881374,7.564535843,226.831614,1.465452385,0.074671096,0.442976221,151.337
"1603","2","0","0","0","0","0","0","1","0","0","1","0",282.84,7.881868933,8753.99,56.55541261,11.37,5.96,0.474
"598","4","0","0","0","0","1","0","0","0","0","0","0",333.803526,8.39,7550,48.77699942,2.485397718,13.98440006,56.684
"1871","3","0","0","0","0","1","1","0","1","0","0","0",0.852384,7.564535843,3.310924,0.021390323,0.001089929,0.006465856,88.591
"898","4","0","0","0","0","0","0","1","0","0","0","0",1502.231,7.769476462,19199.54,142.051,2.236,35.86,88.7725
"1535","4","0","0","0","0","0","0","1","0","0","1","0",62.8343,7.564535843,1621.3334,10.47467262,0.53372958,3.166278855,7.1827
"202","5","0","0","0","0","0","1","0","0","0","1","0",48313.42,8.272580645,139469.49,901.0467859,45.91220559,925.565,69.8593
"1126","2","0","0","0","0","0","1","1","0","0","0","0",206.175696,8.559677419,4002.55066,25.85859751,1.317606659,7.816524054,54
"391","1","0","0","0","0","1","0","0","0","0","0","0",4.778,7.576666667,84,0.542684497,0.027652107,0.164042401,14.488
"2232","3","0","0","0","0","0","1","0","0","1","1","1",820.391072,7.59,9486,61.28458497,3.122712947,7.192761738,4.559
"1814","2","0","0","0","0","1","1","0","0","0","0","0",30.01,7.564535843,374.65,2.420437461,0.123331689,0.731648638,7.08
"304","2","0","0","0","0","0","1","1","0","0","0","0",0.766552922,7.564535843,9.511,0.061446098,0.003130943,0.018573896,141.828
"1827","1","0","0","0","0","0","1","0","0","0","0","0",18.491,7.564535843,115.7091,0.74754208,0.038090481,0.22596665,0.61
"2164","2","0","0","0","0","1","1","1","0","0","0","0",33.105753,7.278333333,424,2.739264603,0.139577302,0.119231,3.668
"1630","2","0","0","0","0","0","1","0","0","0","0","0",43.96,7.170357143,313.73,2.026861991,0.05,2.75,10.42
"1966","1","0","0","0","0","0","0","1","0","0","0","1",19.717,8.477419355,185.517,1.198538093,0.061070666,0.638,4.063
"762","3","0","0","0","0","0","1","1","0","1","1","0",551.61,7.677333333,6630.93,42.83932037,2.182847456,2.883,89.275
"1409","3","0","0","0","0","0","0","1","0","0","1","0",327.1198,6.774193548,3718.9368,24.02630174,1.224243316,51.8643,0.099
"1097","2","0","0","0","0","0","1","1","0","0","0","0",380.520209,7.790651345,2111.48156,13.64128938,0.695082311,4.123482201,46.23
"867","1","0","0","0","0","1","1","1","0","0","0","0",5.36317,7.564535843,35.547745,0.229657263,0.011702024,0.069420684,0.155
"2201","3","0","0","0","0","1","1","1","0","0","0","0",3.80799,7.219166667,31,0.200276421,0.010204944,0.075391684,178.009
"1662","3","0","0","0","0","1","1","0","0","1","1","0",462.4,8.165727767,7029.36,45.41338923,2.314007325,6.67,144.008
"2223","3","0","0","0","0","0","1","0","0","1","1","1",1746.936402,7.59,10694,69.08890488,3.520376582,8.108728023,2.307
"2329","2","0","0","0","0","1","0","1","0","0","0","0",3113.908,7.523225806,22602.954,146.0270562,7.440705999,44.14098625,64.6932
"2285","5","0","0","0","0","0","1","1","0","0","0","0",291.01,6.968793103,4278.71,27.64273314,1.408516036,1.33,6.802
"1233","4","0","0","0","0","0","1","0","0","1","0","0",0.04,7.714057793,2.09,0.013502507,0.000688011,0.004758115,79.58
"382","2","0","0","0","0","1","0","0","0","0","0","0",33.63174,7.671,769,4.968147358,0.253148456,0.371266,14.87
"1323","3","0","0","0","0","1","1","0","0","0","0","0",61.577,7.209677419,7572,48.91913108,0.049379224,5.7656,85.412
"799","3","0","0","0","0","1","0","0","0","1","1","0",1618.83,7.858387097,27730.773,583.0530954,1.984660431,205.866,23.571
"683","4","0","0","0","0","1","0","1","0","0","0","0",153.79,8.206333333,2904.276,18.76316143,0.956063701,0.812,8.36
"889","2","0","0","0","0","0","1","0","0","0","1","0",0.0229,7.564535843,0.1983,0.001281123,6.53e-05,1e-04,2.165
"2284","3","0","0","0","0","0","0","1","1","0","1","1",23.967,7.349333333,307.137,1.8823,0.1243,0.8547,46.095
"787","1","0","0","0","0","1","0","1","0","1","0","0",13.7635,7.188709677,250.518,1.618478986,0.082468459,4.999,35.86
"2363","4","0","0","0","0","1","1","0","0","0","0","0",13.9783,7.781399685,280,0.301238339,0.047345124,0.0549,113.94
"1065","3","0","0","0","0","1","1","1","0","1","1","0",204.28,7.429666667,2096.04,13.54152872,0.682472335,3.46,52.618
"244","3","0","0","0","0","0","0","1","0","0","1","0",591.149,7.142580645,2529.383,16.34115406,1.82,23.223,19.63
"777","1","0","0","0","0","1","0","1","0","1","0","0",21.715,7.592333333,286.562,1.851342319,0.094333846,4.589,8.38
"768","1","0","0","0","0","1","0","1","0","1","0","0",25.332,7.449742871,400.146,2.585155127,0.131724762,3.909,4.44
"245","3","0","0","0","0","0","0","1","0","0","1","0",401.53,7.721666667,1881.09,12.15283786,1.658,16.77,19.69
"1940","3","0","0","0","0","1","1","1","0","0","0","0",2114.592,7.794666667,17672.952,114.1766317,5.817790009,26.312,23.274
"1904","2","0","0","0","0","1","1","1","0","0","0","1",252.2458628,7.564535843,1939,12.52696714,0.638302805,3.786645424,79.04
"199","5","0","0","0","0","0","1","0","0","0","1","0",51514.32,7.950322581,144462.67,933.3053737,47.55591925,1483.013,67.9781
"42","2","0","0","0","0","0","1","0","0","0","0","0",171.229,7.430645161,2487.033,16.06755062,0.818710747,2.433,12.59
"1642","3","0","0","0","0","1","1","0","0","0","0","0",51.52,7.941309536,1104.02,7.132554027,0.363434277,4.44,14.079
"303","2","0","0","0","0","0","1","1","0","0","0","0",0.561596127,7.564535843,6.968,0.045016971,0.002293808,0.013607708,116.766
"1308","2","0","0","0","0","0","1","0","0","0","0","0",51.66233027,7.564535843,641,4.141199554,0.211011912,1.251799751,3.207
"1807","3","0","0","0","0","1","1","0","0","1","0","0",82.84,7.905166667,2157,13.93536262,0.710066606,38.16,16.56
"1056","3","0","0","0","0","1","1","1","0","1","1","0",132.73,7.729354839,1288.5,8.324392551,0.419536652,11.83,30.253
"906","3","0","0","0","0","1","0","1","0","1","0","0",190.616,8.021935484,2591.265,4.733,0.295,0.657,11
"2055","4","0","0","0","0","1","1","1","1","0","0","0",1074.576708,6.219354839,27234.63,175.9501367,0.189217,97.196934,22.881
"1121","1","0","0","0","0","1","0","0","0","0","0","0",29.535,7.564535843,876,5.659424039,0.288371974,1.710727897,5.94
"1694","4","0","0","0","0","1","0","0","0","0","1","1",342.4,7.535806452,6757.74,43.65858014,2.08090931,33.9,168.759
"965","3","0","0","0","0","1","1","1","0","0","0","0",9.126,7.536538462,342.021,4.631655982,0.093703433,0.51,9.34
"2348","3","0","0","0","0","1","1","1","1","0","0","0",0.011295124,7.058,0.8,0.005168424,0.000263353,0.001562309,67.349
"1419","3","0","0","0","0","0","0","1","0","0","1","0",274.7073,7.472666667,4577.5644,29.57349087,1.506896439,76.7258,1.3444
"892","2","0","0","0","0","0","1","0","0","0","1","0",4.8225,7.564535843,14.7727,0.095439467,0.004863051,9e-04,3.445
"848","3","0","0","0","0","1","0","0","0","0","0","0",6634.02,7.652427839,49865.04,322.1545732,16.41515982,375.63,6.83
"498","3","0","0","0","0","1","1","1","0","1","1","0",829.74,8.251481481,13193.61,85.23770958,4.343227574,46.52,0.7354
"266","4","0","0","0","0","0","0","0","1","0","1","1",4328.71,6.977666667,21060,136.058756,6.93277827,11.98,31.208
"1975","4","0","0","0","0","0","1","0","0","0","0","0",3151.021,7.178064516,13087.05,84.54927554,4.308148901,3.49,14.74
"407","2","0","0","0","0","1","0","0","0","0","0","0",440.7104,7.672,3981.3,25.72130699,1.310611117,7.775023944,78.265
"1390","3","0","0","0","0","0","0","1","0","1","1","1",115.242598,6.814666667,628.380104,4.05966834,0.206857547,1.227154536,0.92
"859","3","0","0","0","0","1","0","0","0","0","0","0",2364.87,7.283548387,32375.27,209.1613942,10.65767181,64.55,21.224
"2366","4","0","0","0","0","1","1","0","0","0","0","0",1019.6516,7.781399685,12102,13.01995136,2.046323894,81.5224,143.8786
"475","1","0","0","0","0","0","1","1","0","0","0","0",101.3267,8.420333333,1720,11.11211113,0.566209811,3.35896345,14.226
"171","3","0","0","0","0","1","1","0","0","0","1","0",36.59,7.760344828,973.94,6.29216832,0.320613014,29.03,23.423
"1789","2","0","0","0","0","1","1","0","0","0","0","0",687.8638,7.316129032,1761.7,11.38151522,0.579937107,3.440398785,12.694
"1029","3","0","0","0","0","1","0","0","0","0","0","0",1.431,7.794,79.298,0.512307086,0.026104247,0.154859932,26.92
"1829","1","0","0","0","0","0","1","0","0","0","0","0",17.93,7.564535843,333.2,2.152648504,0.109686691,0.650701524,1.194
"195","5","0","0","0","0","0","1","0","0","0","1","0",45003.04,7.588,128261.69,828.6384608,42.22269028,2772.3,58.4309
"854","3","0","0","0","0","1","0","0","0","0","0","0",2879.11,7.648064516,50168.88,324.1175405,16.51518144,139.79,13.087
"887","2","0","0","0","0","0","1","0","0","0","1","0",1.4106,7.564535843,8.1142,0.05242203,0.002671128,1e-04,1.77
"1334","3","0","0","0","0","0","0","1","0","0","0","0",2.121,7.236005355,69.872,1.507,0.028,0.684,0.1331
"438","3","0","0","0","0","1","1","1","0","0","0","0",397.63308,7.707419355,2613.7435,16.88616758,0.860422799,3.984183,52.041
"90","4","0","0","0","0","0","0","1","0","0","0","0",523.603824,7.564535843,10790,69.70911573,3.55197899,21.07163699,2.44
"1942","3","0","0","0","0","1","1","1","0","0","0","0",2692.378,7.435,17380.615,112.2879798,5.721555081,15.718,26.006
"1235","3","0","0","0","0","1","1","0","0","0","0","1",1095.813,7.564535843,5624.953,4.753,0.219,1.217,181.4
"1457","3","0","0","0","0","0","1","0","0","0","0","0",223.4,7.633333333,1241.61,8.021458312,0.40872777,2.424722447,4.015
"339","3","0","0","0","0","0","0","1","0","0","1","0",165.16883,7.21,3147.6809,20.33568602,4.916079,17.171412,8.609
"2216","3","0","0","0","0","0","1","0","0","1","1","1",1402.795056,7.59,10494,67.79679893,3.454538232,7.957077976,2.106
"2120","4","0","0","0","0","1","1","1","1","1","1","0",2203.776987,7.096451613,11383,73.54020986,3.747189699,9.363012992,6.231
"1974","4","0","0","0","0","0","1","0","0","0","0","0",3063.443,7.249032258,16743.248,108.1702514,5.511739122,34.267,12.483
"789","3","0","0","0","0","1","0","0","0","1","1","0",6043.627,6.867586207,33742.667,709.4561136,2.414924966,504.08,18.34
"1325","3","0","0","0","0","1","1","0","0","0","0","0",93.04,7.175940871,9901,63.96570481,0.064567313,9.1024,89.788
"437","3","0","0","0","0","1","1","1","0","0","0","0",630.8774,7.414516129,1945.7253,12.57041614,0.640516718,4.85302,51.824
"792","3","0","0","0","0","1","0","0","0","1","1","0",516.259,7.008387097,26872.857,270.574,0.574,142.098,21.254
"1244","3","0","0","0","0","1","0","0","0","0","0","0",110.2840842,7.564535843,1368.349,8.840259389,0.450449203,2.672229231,0.18
"2271","2","0","0","0","0","1","1","1","1","0","1","0",136.84759,6.999032258,983.619,16.39671,0.240626,0.093348,4.0394
"1400","3","0","0","0","0","0","1","1","0","0","0","1",6482.6,8.03516129,54397.14,351.4343399,17.90708975,57.14,78.597
"672","2","0","0","0","0","1","0","0","0","0","0","0",2.328,7.885333333,251.305,1.623563423,0.082727533,0.064,3.48
"2115","4","0","0","0","0","1","1","1","1","1","1","0",490.767249,7.096451613,6270,40.50752138,2.064032277,5.157347927,5.03
"1881","2","0","0","0","0","0","0","1","1","0","0","0",28.599,7.293548387,420,2.713422484,0.138260535,10.116,181.2323
"1740","2","0","0","0","0","1","1","1","0","0","0","0",94.96,7.564535843,1100.06,7.106970329,0.362130677,10.11,31.367
"2279","3","0","0","0","0","0","0","1","1","0","1","1",61.0287,7.296451613,376.339,12.6057,0.1413,5.0526,7.52
"1691","4","0","0","0","0","1","0","0","0","0","1","1",417.22,7.078387097,5151.4,33.28077283,1.586269407,34.26,50.144
"670","2","0","0","0","0","1","0","0","0","0","0","0",3.8645,8.311785714,160,1.033684756,0.05267068,0.017075,2.84
"694","4","0","0","0","0","1","0","1","0","0","0","0",285.838,8.207096774,6202.197,40.06947808,2.041712089,0.731,32.41
"1777","2","0","0","0","0","1","1","0","0","0","0","0",18.126,8.207,705.743,2.66,0.03,0.459,8.08
"1533","4","0","0","0","0","0","0","1","0","0","1","0",4.014,7.564535843,459.4297,2.968159233,0.151240467,0.897213704,3.9413
"1328","3","0","0","0","0","1","1","0","0","0","0","0",61.9119,7.267,6842.92,44.20888807,0.04462468,2.6959,97.784
"2265","3","0","0","0","0","0","0","1","1","0","1","1",367.996,7.322,6735.2,162.8,2.21717228,108.019,7.462
"1067","3","0","0","0","0","1","1","1","0","0","0","0",866.2,6.781290323,5233.95,33.81408955,1.722973164,94.08,0.82
"2076","4","0","0","0","0","1","1","1","1","0","0","0",2812.2332,7.295666667,12781,82.57203041,4.207399766,37.8816619,12.34
"384","2","0","0","0","0","1","0","0","0","0","0","0",75.426,7.432916667,807,5.213647488,0.265657743,0.33989,22.88
"394","1","0","0","0","0","1","0","0","0","0","0","0",38.817,7.49,274,1.770185145,0.09019854,0.535090689,18.676
"970","3","0","0","0","0","1","1","1","0","0","0","0",27.492,7.388,668.169,9.048359446,0.183058142,0.609,26.282
"381","2","0","0","0","0","1","0","0","0","0","0","0",43.04694,7.821290323,1401,9.051202145,0.461197643,0.4086,12.6
"168","3","0","0","0","0","1","1","0","0","0","1","0",71.18,7.164193548,807.92,5.219591175,0.265960599,11.91,7.223
"1133","4","0","0","0","0","1","1","0","0","1","0","0",17.566,7.564535843,565.818,3.655484008,0.186262618,1.104977896,11.272
"429","1","0","0","0","0","0","0","0","0","0","1","0",32.86,7.189645516,2468,15.94458736,0.812445241,6.8,0.32
"2349","3","0","0","0","0","1","1","1","1","0","0","0",104.8,7.632068966,4064.84,26.26101965,1.338111796,7.938168017,84.223
"1835","2","0","0","0","0","1","1","1","0","1","1","0",7.605,7.549333333,120.851,0.385,0.002097816,0.161,0.559
"1393","3","0","0","0","0","0","1","1","0","0","0","1",363.1,7.871290323,8385.71,54.17612872,2.760506556,1.31,27.025
"795","3","0","0","0","0","1","0","0","0","1","1","0",1450.475,7.020967742,37983.694,798.6257852,2.718450528,197.129,22.458
"161","3","0","0","0","0","1","1","0","0","1","0","0",149.736,8.576774194,1549.974,10.0136531,0.510238655,0.664,63.606
"1386","3","0","0","0","0","0","0","1","0","1","1","1",275.81,6.564516129,1013.01,6.544581217,0.333474535,1.97829277,0.576
"705","5","0","0","0","0","1","1","1","1","0","1","0",2225.68,7.912666667,79987,208.428,26.33106057,2.81838,7.336
"1735","2","0","0","0","0","1","1","1","0","0","0","0",5.69,7.564535843,187.28,1.209928007,0.061651031,1.51,19.86
"2006","3","0","0","0","0","0","0","1","0","0","0","0",217.155,6.989192536,4737.707,30.6080969,5.698,11.707,11.12
"1924","3","0","0","0","0","1","1","1","1","1","1","1",101.59366,7.243870968,4026,127.559693,6.786042,60.337339,16.177
"455","2","0","0","0","0","0","0","1","0","1","1","0",156.752,7.564535843,1077.969,6.964250767,0.354858502,2.105150274,1.2907
"979","1","0","0","0","0","0","1","1","0","0","0","0",144.9,8.110645161,1566.15,10.11815863,0.51556366,0.109386843,0.2942
"1962","1","0","0","0","0","0","0","1","0","0","0","1",54.393,8.396833334,524.129,3.386150984,0.172538943,1.179465983,2.38
