"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"2891","5","1","1","1","1","0","1","0","0","1","1","1",15839.308782278,7.25367644257432,72612.6287165619,462.653380884082,7.23313472686854,4.37957590505735,0.555186079084295,713.037588706809,1337.95144956237
"290","5","1","1","1","1","0","0","0","0","1","1","1",807.646204731097,7.22295214229125,36872.0194933404,152.811181853529,3.97755995559079,0.930461610898415,0.74473468992178,14.378366478112,809.379110249042
"2911","5","1","1","1","1","0","0","0","0","1","1","1",41521.5989811387,7.21389829214082,242493.897366302,1545.05660317911,24.155454236074,14.6258364273753,279.964343817947,4350.55302462772,824.001710220362
"2921","5","0","1","1","1","0","0","0","0","0","1","0",4286.37751681122,8.0434854836121,176378.829282528,1255.75491770384,24.9352786889495,10.6381559837816,126.940081653431,8.8815973890922,3322.16380953329
"293","5","1","1","1","1","0","0","0","0","1","1","0",3605.93970714314,7.31835261620987,60430.0005354504,385.031427039783,6.01959112520557,3.64478987905939,0.462039394953248,87.103421102015,4822.07792432534
"294","5","0","0","1","0","0","0","0","0","0","0","0",1476.26369783079,7.11685804678035,58262.6636349857,371.222179785144,5.80369700241276,2.43795327814997,0.00162225969831225,88.7708499920454,846.643838903435
"295","5","1","1","1","1","0","1","0","0","1","1","0",2323.47503654437,6.84004548387594,33210.4867818581,254.67935670109,26.7052246351187,2.2072907622537,0.590747152851862,21.5781570226583,1462.18762404163
"2961","5","1","1","1","1","0","0","0","0","1","0","0",10120.6307270404,7.50194491639332,28383.7780552206,180.848030344573,2.82738270651585,1.83887792685535,0.217018426997089,441.797391954673,1147.52890481304
"2971","5","1","1","1","1","0","1","0","0","1","1","1",1972.61747069704,7.4715,81055.151521076,516.445149450785,8.07411660487037,4.88878029642651,0.619736436590378,44.6397446668633,1193.57512322986
"2981","5","1","1","1","1","0","1","0","0","1","1","1",2074.40024298799,7.52228066006821,77873.741858403,496.174709372292,7.75720802961881,4.69689597355646,0.595411820220326,71.4742754960059,1757.07620509284
"2991","5","1","1","1","1","0","0","0","0","1","1","1",20822.3462628021,7.48469753726674,123041.844595441,783.96453067403,12.2565214150262,7.42117600458559,0.940760863154804,1300.55708366355,920.791394641114
"3001","5","1","1","1","1","0","0","0","0","1","1","1",3484.71089388242,7.76038614219949,157935.488802398,1006.29035387633,15.7323689944007,4.43667546534068,3.79162684899822,314.971731904669,1893.71085917731
"3011","5","1","1","1","1","0","0","0","0","1","1","0",15423.1427493128,7.59798063035054,99764.1087946105,635.649790395049,9.93776499479942,3.67327661721473,0.118364583906802,1477.96547325556,939.25834243259
"3021","5","1","1","1","1","0","0","0","0","1","0","0",5248.38840428036,7.40921255973889,26178.0433226261,166.794130201654,2.60766367524273,1.61302287466879,0.200153685742454,151.956675049354,838.583746586553
"303","5","1","1","1","1","0","0","0","0","1","0","1",10131.2144738318,7.802903226,55836.1552545565,355.761614167148,23.1258561140376,1.07462523064237,2.47663702043595,515.043975047997,6258.66726815943
"360","4","1","1","1","1","0","0","0","0","1","1","1",770.299771,7.493988095,5905.67,37.62814045,0.588279305,1,0.276224,75.577858,709.6035
"496","5","1","1","1","1","0","0","0","0","1","1","1",925.453934,7.50516129,34366,141.7177515,3.70984859,0.84123113,0.699966053,14.84415,711.721
"1119","5","1","1","1","1","0","0","0","0","1","0","0",9978.500063,7.481774194,27119,172.7894618,2.701394842,1.756937727,0.207348109,399.665449,712.422
"1120","5","1","1","1","1","0","0","0","0","1","0","0",11419.66036,7.536451613,30982,197.4026736,3.086198421,2.007206927,0.236884071,577.284016,713.073
"413","2","1","1","1","1","0","0","0","0","1","1","0",358.773,8.086,6270,39.94947917,0.624571174,0.378170318,0.04793955,0.168329,721.502
"1121","5","1","1","1","1","0","0","0","0","1","0","0",8631.270507,7.481774194,27658,176.2237153,2.755086048,1.791857504,0.211469229,640.889822,723.587
"892","5","1","1","1","1","0","0","0","0","1","1","1",32004.8,7.050666667,182183,1160.784045,18.14772729,10.98823016,210.3341346,3828.88,727.0635
"1145","5","1","1","1","1","0","0","0","0","1","1","0",8263,7.544655914,85959.49,547.6932783,8.562650647,22.96,0.076948037,1273.455553,727.5668
"1122","5","1","1","1","1","0","0","0","0","1","0","0",8530.233598,7.481774194,26429,168.3931076,2.632662129,1.712235229,0.202072465,574.488877,728.18
"343","5","1","1","1","1","0","0","0","0","1","0","0",2086.01,7.493988095,20223.28578,128.8532271,2.014494631,1.219752221,0.154624436,40.33142516,729.3602
"1761","5","0","0","1","0","0","0","0","0","0","0","0",710.7592,7.243114754,53688,342.0745833,5.348002738,1.2837,0.0135,74.3691,729.886
"1146","5","1","1","1","1","0","0","0","0","1","1","0",7785.4618,7.544655914,91962,585.9384375,9.160576439,3.528547543,0.082321281,1362.380344,730.13
"2091","5","1","1","1","1","0","0","0","0","1","1","1",21034.1,7.526774194,115231.4,734.200066,11.47850251,6.950094933,0.881043288,996.2,740.3198
"394","5","1","1","1","1","0","0","0","0","1","0","0",7572.138167,7.493988095,35943,229.0118229,4.554562553,12.532839,0.067926471,117.237416,741.664
"2101","5","1","1","1","1","0","0","0","0","1","1","1",69023.33,7.461612903,423726.7,2699.786439,42.20852988,25.55675615,3.239755528,5297.071149,746.0819
"2111","5","1","1","1","1","0","0","0","0","1","1","1",31348.7,7.49,195902.5,1248.19822,19.51436273,11.81571145,1.49784332,3882.41,748.354
"361","4","1","1","1","1","0","0","0","0","1","1","1",2672.98,7.493988095,18445.99,117.5291377,1.837453528,2.87,0.98,319.15,750.3315
"344","5","1","1","1","1","0","0","0","0","1","0","0",2896.7,7.493988095,24454.2,155.8106146,2.435947112,1.474936619,0.186973419,48.76916381,751.5375
"497","5","1","1","1","1","0","0","0","0","1","1","1",828.914334,7.223504387,38092,157.082948,4.112074506,0.932438346,0.775857153,14.289139,753.392
"362","4","1","1","1","1","0","0","0","0","1","1","1",5367.6,7.493988095,24479.898,155.9743501,2.438506958,4.3,1.476,410.87,754.7595
"2010","5","1","1","1","1","0","0","0","0","1","1","1",13782.90872,7.799666667,68235,434.7611979,6.797067629,1.177089,0.015744074,1033.359009,756.7065
"2681","4","1","1","1","1","0","0","0","0","1","1","1",349.362,7.587419355,24053.6,153.2581806,2.396042294,0.445864,0.183910487,57.1807,761.204
"893","5","1","1","1","1","0","0","0","0","1","1","1",36911.2,7.048333333,194427,1238.797031,19.3673843,11.72671778,224.4700921,3500.76,778.252
"345","5","1","1","1","1","0","0","0","0","1","0","0",3098.57,7.493988095,28515,181.6841146,2.84045407,1.719860706,0.218021732,56.86764262,780.253
"894","5","1","1","1","1","0","0","0","0","1","1","1",46075.7,7.170322581,259758,1655.055313,25.87517686,15.66710775,299.8961162,4526.72,787.8255
"2121","5","1","1","1","1","0","0","0","0","1","1","1",27434.68,7.416129032,222880.51,1420.089361,22.20171319,13.44286977,1.70411344,2786.262747,788.539
"2131","5","1","1","1","1","0","0","0","0","1","1","1",72516.03,7.176451613,457174.5,2912.900026,45.54035311,27.57413497,3.495492763,5715.207123,795.3366
"363","4","1","1","1","1","0","0","0","0","1","1","1",4067.82,7.493988095,22258.4,141.8200139,2.217217705,3.18,1.09,89.51,797.136
"2110","5","1","1","1","1","0","0","0","0","1","1","1",14644.46359,7.843,80770,514.6282986,8.045711913,1.393324226,0.018636313,1173.084747,797.497
"2141","5","1","1","1","1","0","0","0","0","1","1","1",106660.33,7.393225806,553882.13,3529.075377,55.17365422,33.40698269,4.234905878,6924.163738,799.1744
"414","2","1","1","1","1","0","0","0","0","1","1","0",401.708,7.941935484,10879.01,69.31591441,1.083686769,0.656159278,0.0831794,1.889761576,799.35
"1771","5","0","0","1","0","0","0","0","0","0","0","0",2234.0298,6.972096774,87320,556.3618056,8.698174622,3.6588,0.0024,132.2229,804.759
"364","4","1","1","1","1","0","0","0","0","1","1","1",2211.21,7.493988095,8187.23,52.16516337,0.815551491,1.82,1.09,32.82,809.792
"1123","5","1","1","1","1","0","0","0","0","1","0","0",9001.435316,7.187741935,27557,175.580191,2.745025173,1.785314095,0.210696997,415.296245,810.583
"415","2","1","1","1","1","0","0","0","0","1","1","0",561.028,8.111333333,5881,37.47095486,0.585821862,0.354708077,0.04496531,0.902226,819.962
"2210","5","1","1","1","1","0","0","0","0","1","1","1",16690.97293,7.746774194,89204,568.3657639,8.885844812,1.538815083,0.020582317,1142.720413,820.6355
"1147","5","1","1","1","1","0","0","0","0","1","1","0",6977.93,7.544655914,89761.32,571.9167438,8.941360922,21.1941,0.080351307,1329.778147,821.9854
"365","4","1","1","1","1","0","0","0","0","1","1","1",2254.65,7.493988095,8176.88,52.09921806,0.814520501,1.33,1.42,32.88,829.7605
"1024","5","1","1","1","1","0","0","0","0","1","1","0",3075.208828,7.199285714,47986,305.7441319,4.780011537,2.894239378,0.366894295,72.379873,829.7875
"346","5","1","1","1","1","0","0","0","0","1","0","0",3811.78,7.493988095,25650.2,163.4309618,2.555083815,1.547072456,0.196117869,51.15435409,849.302
"347","5","1","1","1","1","0","0","0","0","1","0","0",3197.19,7.493988095,28469.2,181.3922986,2.835891811,1.717098314,0.217671551,56.77630339,856.247
"895","5","1","1","1","1","0","0","0","0","1","1","1",36927.456,7.257857143,225078,1434.090729,22.42061094,13.57540972,259.8573212,4172.8371,860.496
"416","2","1","1","1","1","0","0","0","0","1","1","0",867.056,8.120322581,5831.5,37.15556424,0.580891037,0.351722522,0.044586839,5.13416,869.746
"1148","5","1","1","1","1","0","0","0","0","1","1","0",6655.7015,7.544655914,52568.058,334.9388418,5.236442373,1.9001,0.364,583.5324,875.699
"896","5","1","1","1","1","0","0","0","0","1","1","1",42286,7.110333333,224590,1430.981424,22.37199998,13.54597637,259.2939149,4333.91,880.7057
"1661","5","1","1","1","1","0","0","0","0","1","1","0",590.459121,7.508784947,29633,188.8074826,2.951820987,1.787292033,0.226569804,16.979359,885.8075
"2151","5","1","1","1","1","0","0","0","0","1","1","1",26695.34,7.446451613,202681.47,1291.390616,20.18963375,12.22457991,1.549674384,2329.081,892.8438
"417","2","1","1","1","1","0","0","0","0","1","1","0",548.897,7.933333333,13840.86,88.18742396,1.37872443,0.834801026,0.105825294,2.404256031,906.785
"1149","5","1","1","1","1","0","0","0","0","1","1","0",8854.9298,7.712258065,88995.525,567.0374596,8.86507807,2.9287,0.171,1318.4332,916.765
"1150","5","1","1","1","1","0","0","0","0","1","1","0",10116.8015,7.588666667,83783.317,533.8277316,8.345876336,3.108,0.075,942.9024,917.066
"1151","5","1","1","1","1","0","0","0","0","1","1","0",15444.7161,7.500645161,93409.545,595.1615107,9.304770199,6.0644,0.035,906.0878,921.0408
"1781","5","0","0","1","0","0","0","0","0","0","0","0",46.4772,7.39,3436,21.89256944,0.342268988,0.134405846,0.000154785,6.783605872,925.674
"418","2","1","1","1","1","0","0","0","0","1","1","0",535.157,7.976666667,13019.4,82.95346875,1.296896641,0.785255286,0.099544525,2.261562574,926.217
"419","2","1","1","1","1","0","0","0","0","1","1","0",233.682,7.899677419,5898,37.57927083,0.587515276,0.355733419,0.045095289,1.352044,928.982
"1152","5","1","1","1","1","0","0","0","0","1","1","0",6181.2559,7.544655914,43247,275.5494618,4.307947296,1.659371214,0.038713256,640.6870525,941.196
"420","2","1","1","1","1","0","0","0","0","1","1","0",905.078038,7.984193548,6585.06476,41.95692304,0.655955602,0.397173212,0.050348491,3.856318,942.473
"1153","5","1","1","1","1","0","0","0","0","1","1","0",18488.0356,7.544655914,104789,667.6660243,10.43830761,4.020714736,0.093803579,1552.407232,949.7543
"1025","5","1","1","1","1","0","0","0","0","1","1","0",2562.7097,7.258709678,57968,369.3447222,5.774344784,3.496296175,0.443215281,83.77585306,950.553
"1026","5","1","1","1","1","0","0","0","0","1","1","0",1705.710452,7.18483871,65230,415.6147569,6.497731684,3.934298225,0.498739525,110.857855,965.711
"1154","5","1","1","1","1","0","0","0","0","1","1","0",6693.9923,7.195666667,81218.272,517.4844761,8.090365465,2.7667,0.043,1239.3784,970.286
"1027","5","1","1","1","1","0","0","0","0","1","1","0",2999.4846,7.258709678,58127,370.3577951,5.790183191,3.50588614,0.444430973,84.00564123,972.8763
"1028","5","1","1","1","1","0","0","0","0","1","1","0",2249.4257,7.258709678,59831,381.2148785,5.959923108,3.608661614,0.45745952,86.46827672,1005.2864
"421","2","1","1","1","1","0","0","0","0","1","1","0",728.23982,7.958306452,6671.8513,42.50988589,0.664600637,0.402407676,0.051012049,1.064116,1014.279
"1029","5","1","1","1","1","0","0","0","0","1","1","0",2144.036002,7.284516129,36084,229.9102083,3.594422046,2.17637923,0.275893255,171.347506,1017.5709
"2161","5","1","1","1","1","0","0","0","0","1","1","1",21251.88,7.607419355,145329.79,925.9727939,14.47668222,8.765456612,1.1111714,1816.789543,1021.497
"1155","5","1","1","1","1","0","0","0","0","1","1","0",2631.96,7.544655914,33084.68,210.7999576,3.295651901,2.09,0.02961629,490.1363358,1026.486
"422","2","1","1","1","1","0","0","0","0","1","1","0",1044.23,7.976666667,16019.7,102.0699635,1.595764407,0.966216116,0.122484402,2.782736068,1031.149
"1156","5","1","1","1","1","0","0","0","0","1","1","0",7689.0194,7.825806452,99872.46,636.3401531,9.948558143,3.9593,0.103,1608.3884,1033.191
"1157","5","1","1","1","1","0","0","0","0","1","1","0",10263.2429,7.238965517,132768.047,845.9352995,13.22537399,3.2726,0.019,2002.9792,1035.1743
"1158","5","1","1","1","1","0","0","0","0","1","1","0",15319.0122,7.544655914,118572,755.4847917,11.81126845,4.549563291,0.106141656,1756.596878,1047.51
"498","5","1","1","1","1","0","0","0","0","1","1","1",646.428273,7.867407407,19706,81.26316741,2.127285,0.196579,0.401371444,12.704389,1052.262
"1791","5","0","0","1","0","0","0","0","0","0","0","0",2845.372706,7.709021565,116498,742.2702431,11.60467186,15.791,0.005247995,99.141855,1056.0495
"941","4","1","1","1","1","0","0","0","0","1","1","1",812.438241,7.770555556,12564,84.20712323,0.700432056,2.577002961,0.000345655,5.47971422,1061.7
"1801","5","0","0","1","0","0","0","0","0","0","0","0",2488.9394,7.412903226,118607,755.7077951,11.81475489,15.383,0.005343001,202.0174,1063.7385
"1030","5","1","1","1","1","0","0","0","0","1","1","0",2378.190736,7.381,56424,359.5070833,5.620542887,3.40317098,0.431410071,196.318874,1080.9755
"423","2","1","1","1","1","0","0","0","0","1","1","0",882.147,7.919354839,14151.62,90.16743993,1.40968005,0.853544281,0.108201322,2.458237258,1089.855
"424","2","1","1","1","1","0","0","0","0","1","1","0",641.194,7.884,7637.65,48.66349913,0.760806383,0.460659096,0.058396412,1.435274,1094.542
"425","2","1","1","1","1","0","0","0","0","1","1","0",589.512,7.797586207,7304,46.53763889,0.72757063,0.440535248,0.05584537,0.650993,1116.087
"499","5","1","1","1","1","0","0","0","0","1","1","1",755.349319,7.72,27946,115.2430974,3.42892,0.277016,0.569203612,7.352073,1122.506
"1031","5","1","1","1","1","0","0","0","0","1","1","0",3977.882,7.258709678,61977,394.8881771,6.173691807,3.738095985,0.473867539,89.56969441,1125.5315
"1032","5","1","1","1","1","0","0","0","0","1","1","0",2418.513792,7.258709678,60643,386.388559,6.040808562,3.657636781,0.46366796,87.64178611,1126.8059
"1033","5","1","1","1","1","0","0","0","0","1","1","0",2833.289344,7.319354839,57757,368.0003299,5.753326519,3.483569869,0.441602004,163.464177,1127.4973
"2171","5","1","1","1","1","0","0","0","0","1","1","1",20578.95,7.436333333,132019.41,841.165338,13.15080029,7.962651087,1.009402082,1650.394483,1128.231
"1034","5","1","1","1","1","0","0","0","0","1","1","0",3351.5133,7.258709678,64470,410.7723958,6.422026087,3.888459398,0.49292867,93.17259949,1148.589
"1035","5","1","1","1","1","0","0","0","0","1","1","0",4020.918338,7.302067452,57311,365.1586285,5.708899287,3.456669716,0.43819195,75.875753,1148.9066
"602","5","1","1","1","1","0","1","0","0","1","1","1",1545.381232,7.4715,64824,413.0279167,6.457288957,3.909810641,0.495635305,25.744777,1150.351
"1811","5","0","0","1","0","0","0","0","0","0","0","0",1513.9813,7.067741935,62156,396.0286806,6.191522467,0.6958,0.0028,123.3452,1161.6083
"603","5","1","1","1","1","0","1","0","0","1","1","1",2084.465518,7.4715,78845,502.3631076,7.853957605,4.755476675,0.602837925,39.030069,1174.918
"426","2","1","1","1","1","0","0","0","0","1","1","0",428.972,8.063333333,10930,69.64079861,1.088766017,0.659234702,0.083569263,1.898618902,1187.67
"604","5","1","1","1","1","0","1","0","0","1","1","1",1173.527462,7.4715,58228,371.0013194,5.800244067,3.511977879,0.445203205,34.348247,1192.361
"605","5","1","1","1","1","0","1","0","0","1","1","1",1706.292062,7.4715,72877,464.3378299,7.259469445,4.395521259,0.557207425,28.233729,1193.059
"1159","5","1","1","1","1","0","0","0","0","1","1","0",15469.429,7.544655914,96617,615.5978993,9.624273219,3.707158152,0.08648828,1431.342312,1200.0675
"1036","5","1","1","1","1","0","0","0","0","1","1","0",3738.952,7.258709678,64712,412.3143056,6.446132343,3.903055446,0.494778969,93.52233997,1204.504
"606","5","1","1","1","1","0","1","0","0","1","1","1",1842.870056,7.4715,83619,532.7807813,8.329508288,5.043416883,0.639339266,51.147153,1215.218
"897","5","1","1","1","1","0","0","0","0","1","1","1",11810.8,7.201111111,62874,400.6034375,6.263044334,3.792197863,72.58936553,1274.9,1222.913
"427","2","1","1","1","1","0","0","0","0","1","1","0",933.317,8.147,9607,61.21126736,0.956978511,0.579438955,0.073453788,6.062985,1228.787
"994","5","0","1","1","1","0","0","0","0","0","1","0",4011.337,7.1945,99020.236,746.669,12.01091256,5.97233081,4799.703,404.914,1229.294
"1037","5","1","1","1","1","0","0","0","0","1","1","0",3133.748396,7.258709678,67901,432.6331076,6.763797011,4.095397574,0.51916162,98.13111025,1235.8765
"1038","5","1","1","1","1","0","0","0","0","1","1","0",3128.557377,7.1875,49898,317.9264931,4.970470881,3.009560215,0.381513181,52.78,1238.6528
"1039","5","1","1","1","1","0","0","0","0","1","1","0",4835.082145,7.265806452,66599,424.3373785,6.63410137,4.016868427,0.509206709,206.548752,1241.7935
"406","5","1","1","1","1","0","0","0","0","1","1","0",2279.783873,7.47,119605,1105.528729,3.173335,14.586047,0.914483227,41.389621,1246.5864
"1004","5","1","1","1","1","0","0","0","0","1","1","1",2567.6517,7.815357143,102622.9719,653.8651161,10.22254386,2.5462,3.0997,204.6616339,1261.55
"607","5","1","1","1","1","0","1","0","0","1","1","1",2183.728172,7.520666667,80202,511.0092708,7.989131941,4.837323106,0.613213359,39.108191,1267.916
"1040","5","1","1","1","1","0","0","0","0","1","1","0",2575.83422,7.258709678,71467,455.3539757,7.119015641,4.310478173,0.546426761,23.516748,1271.3232
"995","5","0","1","1","1","0","0","0","0","0","1","0",3885.694,7.307419355,92904.383,820.667,11.26907454,5.603457751,4233.02,316.507,1283.392
"1821","5","0","0","1","0","0","0","0","0","0","0","0",883.5919,7.388421053,36910,235.1730903,3.676702076,1.443806689,0.00166272,37.5496,1284.559
"898","5","1","1","1","1","0","0","0","0","1","1","1",47511.5,7.041333333,261820,1668.193403,26.0805781,15.79147572,302.2767389,4926.4,1289.4494
"412","5","1","1","1","1","0","0","0","0","1","1","0",2384.301598,7.476666667,116627,557.353881,3.818803,11.740446,0.891713852,35.61153,1313.3786
"899","5","1","1","1","1","0","0","0","0","1","1","1",40540.6,7.206451613,262550,1672.844618,26.15329532,15.83550512,303.1195394,4486.604,1318.8745
"608","5","1","1","1","1","0","1","0","0","1","1","1",16190.37564,7.248181818,72504,461.96125,7.222313935,4.373024046,0.554355519,729.404824,1331.608
"609","5","1","1","1","1","0","1","0","0","1","1","1",1394.381539,7.4715,63044,401.6865972,6.27997848,3.802451284,0.482025672,23.866729,1337.834
"1041","5","1","1","1","1","0","0","0","0","1","1","0",3905.41,7.042580645,65962,420.2787153,6.570648127,3.978448252,0.504336295,91.37,1340.4581
"996","5","0","1","1","1","0","0","0","0","0","1","0",5604.962,7.275806452,109335.754,716.467,13.26215968,6.594503493,0.019,372.761,1341.482
"1042","5","1","1","1","1","0","0","0","0","1","1","0",8009.864759,7.286666667,66551,424.0315451,6.629319964,4.013973343,0.508839708,362.143611,1368.7085
"428","2","1","1","1","1","0","0","0","0","1","1","0",588.59,8.063225806,10954,69.79371528,1.09115672,0.660682244,0.083752763,0.409487,1372.231
"1043","5","1","1","1","1","0","0","0","0","1","1","0",7272.305106,7.367741935,62973,401.2342188,6.272905984,3.798168973,0.481482816,288.481339,1395.6421
"1124","5","1","1","1","1","0","0","0","0","1","0","0",9361.289246,7.481774194,26865,171.1710938,2.676093234,1.740482025,0.205406061,362.599342,1401.488
"997","5","0","1","1","1","0","0","0","0","0","1","0",4750.911,7.235833333,98941.711,869.395,12.00138767,5.967594634,0.032,405.624,1416.325
"610","5","1","1","1","1","0","1","0","0","1","1","1",1998.775575,7.4715,68181,434.4171354,6.791688547,4.112285563,0.521302461,41.353729,1427.691
"833","5","1","1","1","1","0","1","0","1","1","1","1",3310.612,7.545,120103.526,765.2429521,11.96382778,9.725,0.918294887,239.5232121,1449.321
"611","5","1","1","1","1","0","1","0","0","1","1","1",1923.900322,7.4715,76021,484.3699132,7.572651546,4.585149246,0.581246013,34.850333,1452.268
"1005","5","1","1","1","1","0","0","0","0","1","1","1",2763.4,7.002,154688,985.5988889,15.4088781,9.9828,4.4641,308.4952447,1460
"900","5","1","1","1","1","0","0","0","0","1","1","1",75624.4,7.110333333,28853,183.837691,2.874123138,1.740246921,33.3114,8427.2,1476.1405
"1097","5","0","0","1","1","0","0","0","0","0","1","0",2090.63,6.834,35828.04,248.5083414,26.70546909,2.160941195,0.27393622,20.41,1480.7066
"901","5","1","1","1","1","0","0","0","0","1","1","1",46229.5,7.266451613,305570,1946.947743,30.43863055,18.43022395,352.7870411,5988.5,1482.4905
"429","5","1","1","1","1","0","0","0","0","1","1","0",2883.204009,7.38516129,133509,0.493347,0.05264,11.905802,1.020791281,72.511011,1484.539
"612","5","1","1","1","1","0","1","0","0","1","1","1",1914.378128,7.4715,73497,468.2881771,7.321229274,4.432916091,0.561947859,40.460536,1492.984
"613","5","1","1","1","1","0","1","0","0","1","1","1",1889.309315,7.4715,86047,548.2508507,8.571367748,5.18985987,0.657903417,52.628659,1546.872
"902","5","1","1","1","1","0","0","0","0","1","1","1",50071.7,7.09375,330343,2104.789601,32.90633416,19.92438875,381.3879947,6553.53,1558.1145
"834","5","1","1","1","1","0","1","0","1","1","1","1",6502.115,7.206521739,221427.176,1410.829403,22.05694277,9.172,1.69300145,441.5936003,1563.098
"614","5","1","1","1","1","0","1","0","0","1","1","1",1921.955411,7.4715,76919,490.0915451,7.662103685,4.639311439,0.588111996,64.190817,1589.425
"1006","5","1","1","1","1","0","0","0","0","1","1","1",2748.516,7.539,149208,950.6829167,14.86300091,4.0033,4.7776,297.5664464,1592.81
"615","5","1","1","1","1","0","1","0","0","1","1","1",1448.57209,7.4715,64883,413.4038368,6.463166102,3.913369182,0.496086411,35.85625,1592.865
"903","5","1","1","1","1","0","0","0","0","1","1","1",33979.7,7.261111111,207963,1325.042031,20.71574083,12.54313141,240.097691,3578.6,1596.3695
"435","5","1","1","1","1","0","0","0","0","1","1","0",1741.769455,7.408580645,90262,431.3570272,2.394812623,5.01632,0.690130722,60.98907,1628.1483
"1007","5","1","1","1","1","0","0","0","0","1","1","1",3184.985,7.637,154242.707,982.7616922,15.3645213,5.7491,6.5486,307.6071941,1633.28
"616","5","1","1","1","1","0","1","0","0","1","1","1",1563.62,7.491666667,66791,425.5607118,6.653226995,4.028448762,0.510674714,52.21,1635.1295
"617","5","1","1","1","1","0","1","0","0","1","1","1",2083.601095,7.36875,67530,430.2692708,6.726840727,4.073020989,0.516325006,29.099648,1652.244
"1008","5","1","1","1","1","0","0","0","0","1","1","1",4765.967,7.746774194,206025,1312.69401,20.52269155,4.8652,6.1062,410.8769444,1665.94
"1009","5","1","1","1","1","0","0","0","0","1","1","1",3938.407,7.633870968,171620,1093.481597,17.09551911,3.5392,5.8931,342.262838,1667.97
"441","5","1","1","1","1","0","0","0","0","1","1","0",2093.529811,7.408580645,99355,474.8119633,2.636066209,7.841899,0.759654538,33.436129,1669.4231
"544","5","1","1","1","1","0","0","0","0","1","0","1",4908.3611,7.799677419,34793,221.684566,14.41033875,0.66962769,1.543258691,640.82613,1669.5427
"1010","5","1","1","1","1","0","0","0","0","1","1","1",3727.492,7.802333333,154687,985.5925174,15.40877849,3.7316,3.4586,308.4932504,1676.15
"1011","5","1","1","1","1","0","0","0","0","1","1","1",3300.5628,7.844,178649.8891,1138.272731,17.79578483,4.464,4.4201,356.2825898,1684.92
"618","5","1","1","1","1","0","1","0","0","1","1","1",2034.45126,7.165806452,67482,429.9634375,6.72205932,4.070125905,0.515958004,41.877094,1696.1555
"455","5","1","1","1","1","0","0","0","0","1","1","0",2273.200006,7.408580645,131564,628.7369649,3.490628702,10.175016,1.005920081,199.423208,1700.9363
"619","5","1","1","1","1","0","1","0","0","1","1","1",1951.749541,7.4715,76214,485.5996181,7.591876783,4.596789896,0.582721664,43.49776,1733.434
"461","5","1","1","1","1","0","0","0","0","1","1","0",2226.577013,7.408580645,126385,603.9868148,3.353220551,5.483056,0.966322166,98.415029,1735.2086
"1012","5","1","1","1","1","0","0","0","0","1","1","1",2770.3062,7.033870968,143995,917.4681424,14.34372028,11.6786,4.2446,287.170128,1739.55
"620","5","1","1","1","1","0","1","0","0","1","1","1",1950.334096,7.4715,74114,472.2194097,7.382690265,4.470129981,0.566665356,49.578078,1766.511
"1013","5","1","1","1","1","0","0","0","0","1","1","1",2080.686,7.197419355,119636,762.2640972,11.91725629,2.9138,3.908,238.5908221,1769.85
"621","5","1","1","1","1","0","1","0","0","1","1","1",1933.808364,7.4715,69274,441.3812153,6.900565149,4.178209033,0.529659388,40.469319,1783.137
"478","5","1","1","1","1","0","0","0","0","1","1","0",2186.709576,7.408580645,119581,571.470881,3.172698237,8.544846,0.914299726,76.920808,1788.5154
"482","5","1","1","1","1","0","0","0","0","1","1","0",2501.153042,7.408580645,126129,602.7634052,3.346428412,16.041666,0.964364825,65.440203,1796.3947
"622","5","1","1","1","1","0","1","0","0","1","1","1",1877.287382,7.4715,76208,485.5613889,7.591279107,4.59642801,0.582675789,41.466264,1804.82
"1014","5","1","1","1","1","0","0","0","0","1","1","1",2533.501,7.829032258,106314,677.3826042,10.59021687,2.0767,2.3776,212.0226743,1810.99
"492","5","1","1","1","1","0","0","0","0","1","1","0",2286.179604,7.408580645,135207,646.1466572,3.587284021,1.142872,1.033773953,37.737469,1814.196
"505","5","1","1","1","1","0","0","0","0","1","1","0",2811.699444,7.408580645,129968,621.1097705,3.448283962,5.463372,0.993717286,34.58191,1820.2706
"517","5","1","1","1","1","0","0","0","0","1","1","0",3335.970282,7.432,151903,725.9359032,4.030258823,15.766028,1.161429251,98.140673,1826.9325
"1015","5","1","1","1","1","0","0","0","0","1","1","1",3247.812,7.570865097,119868.8457,763.7476801,11.94045066,8.0909,5.796,239.0551877,1830.6
"1016","5","1","1","1","1","0","0","0","0","1","1","1",3464.9853,7.854137931,176795.3193,1126.456288,17.61104626,18.2602,7.2354,352.5840096,1843.18
"835","5","1","1","1","1","0","1","0","1","1","1","1",4098.494,6.934,126381.084,805.2405873,12.58915183,11.942,0.966292224,252.0425853,1843.187
"623","5","1","1","1","1","0","1","0","0","1","1","1",2054.08,7.522580645,77441,493.4174826,7.714101476,4.670795475,0.592103136,77.49,1847.994
"545","5","1","1","1","1","0","0","0","0","1","0","1",6822.2694,7.859333333,38465,245.080816,15.93118386,0.740299172,1.706131852,700.13734,1859.4611
"523","5","1","1","1","1","0","0","0","0","1","1","0",2492.300889,7.408580645,126577,604.904372,3.358314655,11.103407,0.967790171,53.03301,1867.273
