industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu ,Ni,Zn,HW17,HWsum
3982,202202,5,1,1,1,1,0,0,0,0,1,1,1,15040.15,7.411110125,85280,543.3638889,8.494964862,1000.1374,0,0,0,5.143598844,0.652039042,0,6.422,349.4
3982,202210,5,1,1,1,1,0,0,0,0,1,1,1,13570.79,7.55516129,94539,602.3578646,9.417278179,1331.81,0,0,0,5.702048442,0.72283207,0,5.585,447.969
3982,202209,5,1,1,1,1,0,0,0,0,1,1,1,13310.9,7.776333333,94651,603.0714757,9.428434794,1263.386,0,0,0,5.708803638,0.723688407,0,45.108,513.6295
3982,202211,5,1,1,1,1,0,0,0,0,1,1,1,13706.24,7.621666667,94585,602.6509549,9.42186036,1326.7,0,0,0,5.704822897,0.72318378,0,23.786,531.378
3982,202201,5,1,1,1,1,0,0,0,0,1,1,1,26174.1696,7.406699467,141143.027,899.2967172,14.05962775,1614.8717,0,0,0,8.512935161,1.079159991,0,40.119,532.6188
3982,202203,5,1,1,1,1,0,0,0,0,1,1,1,17844.633,7.235806452,118782,756.8228125,11.8321871,1497.6447,0,0,0,7.164246692,0.908190683,0,24.404,544.118
3982,202009,5,1,1,1,1,0,0,0,0,1,1,1,44386.5,7.493333333,419193.96,2670.90596,41.75701173,5240.406685,0,0,0,25.28336736,3.205098827,0,7.703,546.9988
3982,202206,5,1,1,1,1,0,0,0,0,1,1,1,14603.1,7.243,102337,652.0430382,10.19405745,1268.36,0,0,0,6.172378927,0.782454496,0,24.044,552.4277
3982,202111,5,1,1,1,1,0,0,0,0,1,1,1,22408.5,7.468,114248.4,727.9368542,11.3805833,691.57,0,0,0,6.89080603,0.873527407,0,38.6655,558.961
3982,202205,5,1,1,1,1,0,0,0,0,1,1,1,20610.6,7.633225806,106920,681.24375,10.65058212,1478.18,0,0,0,6.448799114,0.817495478,0,13.0545,563.843
3982,202110,5,1,1,1,1,0,0,0,0,1,1,1,21643.742,7.451034483,124582.48,793.7807319,12.40998816,1161.48,0,0,0,7.514098266,0.952540348,0,29.6095,573.1183
3982,202204,5,1,1,1,1,0,0,0,0,1,1,1,16430.855,7.3655111,112074,714.0826042,11.1639856,1504.3919,0,0,0,6.759658734,0.856902246,0,38.064,580.0665
3982,202208,5,1,1,1,1,0,0,0,0,1,1,1,12272.1,7.771935484,111538,710.6674653,11.11059323,1279.156,0,0,0,6.727330299,0.852804065,0,29.523,585.7145
3982,202011,5,1,1,1,1,0,0,0,0,1,1,1,63950.03,7.554666667,416170.73,2651.643366,41.45585985,5202.612833,0,0,0,25.10102352,3.18198363,0,2.2685,620.027
3982,202109,5,1,1,1,1,0,0,0,0,1,1,1,26726.1,7.632333333,172499.4,1099.084719,17.18311845,3040.49,0,0,0,10.40417114,1.318906467,0,56.52,697.2292
3982,202112,5,1,1,1,1,0,0,0,0,1,1,1,21034.1,7.526774194,115231.4,734.200066,11.47850251,996.2,0,0,0,6.950094933,0.881043288,0,84.709,740.3198
3982,202010,5,1,1,1,1,0,0,0,0,1,1,1,69023.33,7.461612903,423726.7,2699.786439,42.20852988,5297.071149,0,0,0,25.55675615,3.239755528,0,3.8405,746.0819
3982,202108,5,1,1,1,1,0,0,0,0,1,1,1,31348.7,7.49,195902.5,1248.19822,19.51436273,3882.41,0,0,0,11.81571145,1.49784332,0,101.6475,748.354
3982,202012,5,1,1,1,1,0,0,0,0,1,1,1,27434.68,7.416129032,222880.51,1420.089361,22.20171319,2786.262747,0,0,0,13.44286977,1.70411344,0,16.9975,788.539
3982,202008,5,1,1,1,1,0,0,0,0,1,1,1,72516.03,7.176451613,457174.5,2912.900026,45.54035311,5715.207123,0,0,0,27.57413497,3.495492763,0,3.93,795.3366
3982,202007,5,1,1,1,1,0,0,0,0,1,1,1,106660.33,7.393225806,553882.13,3529.075377,55.17365422,6924.163738,0,0,0,33.40698269,4.234905878,0,2.118,799.1744
3982,202107,5,1,1,1,1,0,0,0,0,1,1,1,26695.34,7.446451613,202681.47,1291.390616,20.18963375,2329.081,0,0,0,12.22457991,1.549674384,0,156.2035,892.8438
3982,202005,5,1,1,1,1,0,0,0,0,1,1,1,21251.88,7.607419355,145329.79,925.9727939,14.47668222,1816.789543,0,0,0,8.765456612,1.1111714,0,4.976,1021.497
3982,202006,5,1,1,1,1,0,0,0,0,1,1,1,20578.95,7.436333333,132019.41,841.165338,13.15080029,1650.394483,0,0,0,7.962651087,1.009402082,0,12.75,1128.231
3982,202003,5,1,1,1,1,0,0,0,0,1,1,1,17453.28,7.600967742,127619.52,813.1313167,12.71251569,1595.390797,0,0,0,7.697275042,0.975761134,0,0,7203.35
3982,202212,5,1,1,1,1,0,0,0,0,1,0,0,844.960497,7.813225806,72694,463.1718403,7.241240334,15.516985,0,0,0,4.384483752,0.555808233,0,121.12,1950.859
3982,202211,5,1,1,1,1,0,0,0,0,1,0,0,1263.855907,7.740666667,80668,513.9784028,8.035551425,24.78197,0,0,0,4.865429545,0.61677633,0,105.52,2108.854
3982,202209,5,1,1,1,1,0,0,0,0,1,0,0,947.992702,7.786666667,77217,491.9902604,7.691788248,28.291072,0,0,0,4.657285084,0.590390463,0,142.56,2152.543
3982,202109,5,1,1,1,1,0,0,0,0,1,0,0,1702.6061,7.970666667,100557,640.7017188,10.01674697,15.416522,0,0,0,6.065019571,0.768844863,0,119.915,2441.506
3982,202201,5,1,1,1,1,0,0,0,0,1,0,0,2241.931637,7.903913032,107561,685.3278993,10.71443381,162.155783,0,0,0,6.487460545,0.822396475,0,113.229,2585.8662
3982,202208,5,1,1,1,1,0,0,0,0,1,0,0,1392.757471,7.747741935,106162,676.4141319,10.57507575,32.173161,0,0,0,6.403080916,0.811699915,0,133.26,2607.302
3982,202111,5,1,1,1,1,0,0,0,0,1,0,0,1631.057645,7.804,96249,613.2531771,9.587615772,31.945438,0,0,0,5.805185802,0.735906493,0,141.729,2608.8767
3982,202110,5,1,1,1,1,0,0,0,0,1,0,0,1884.88149,7.990967742,97659,622.2370313,9.728069577,14.923214,0,0,0,5.890228888,0.746687157,0,144.85,2616.93
3982,202207,5,1,1,1,1,0,0,0,0,1,0,0,1603.281957,7.704193548,123861,789.1838021,12.33811964,36.801359,0,0,0,7.470582744,0.947024012,0,135.44,2719.0975
3982,202206,5,1,1,1,1,0,0,0,0,1,0,0,2033.501394,7.728666667,111921,713.1077604,11.14874487,44.302266,0,0,0,6.750430655,0.855732429,0,137.64,2759.895
3982,202205,5,1,1,1,1,0,0,0,0,1,0,0,1554.698346,7.856774194,96971,617.8534201,9.659536089,62.715014,0,0,0,5.848732687,0.741426805,0,113.791,2963.347
3982,202203,5,1,1,1,1,0,0,0,0,1,0,0,1609.833025,8.093548387,95163,606.3336979,9.479436459,92.604772,0,0,0,5.739684531,0.727603088,0,162.406,3000.988
3982,202107,5,1,1,1,1,0,0,0,0,1,0,0,2235.85,7.882258065,126716,807.3745139,12.62251369,81.97,0,0,0,7.642779915,0.968852946,0,134.21,3071.419
3982,202108,5,1,1,1,1,0,0,0,0,1,0,0,2124.32,7.972580645,114188,727.5520139,11.37456669,28.91,0,0,0,6.887163049,0.873065597,0,164.59,3083.5
3982,202106,5,1,1,1,1,0,0,0,0,1,0,0,2314.77,7.834,130529,831.6691493,13.00233664,68.03,0,0,0,7.872758133,0.998006614,0,307.22,6298.818
3982,202208,4,0,1,1,0,0,0,0,0,0,0,0,32.762909,7.634193548,1038,6.613645833,0.103397907,2.070089884,0,0,0,0.062606187,0.007936404,0,0.973,4.3055
3982,202210,4,0,1,1,0,0,0,0,0,0,0,0,67.282523,7.676129032,2314,14.74371528,0.23050362,4.614824655,0,0,0,0.139567164,0.017692523,0,1.241,4.743
3982,202209,4,0,1,1,0,0,0,0,0,0,0,0,40.232279,7.743,1183,7.537517361,0.117841738,2.35926429,0,0,0,0.071351752,0.009045054,0,0.605,4.759
3982,202212,4,0,1,1,0,0,0,0,0,0,0,0,59.8582,7.572580645,1083,6.900364583,0.107880475,2.159833665,0,0,0,0.065320328,0.008280468,0,1.023,6.181
3982,202110,4,0,1,1,0,0,0,0,0,0,0,0,68.34262,7.361935484,1526,9.722951389,0.152008869,3.043311332,0,0,0,0.092039538,0.011667584,0,0,6.4
3982,202203,4,0,1,1,0,0,0,0,0,0,0,0,77.118444,7.877096774,2007,12.78765625,0.199922543,4.002572637,0,0,0,0.12105069,0.015345243,0,0,6.668
3982,202202,4,0,1,1,0,0,0,0,0,0,0,0,49.863474,7.666785714,1994,12.70482639,0.198627579,3.976646656,0,0,0,0.120266605,0.015245847,0,0,7.136
3982,202107,4,0,1,1,0,0,0,0,0,0,0,0,36.826507,6.83483871,1891,12.04855903,0.188367478,3.771233112,0,0,0,0.114054238,0.014458323,0,0,8.055
3982,202206,4,0,1,1,0,0,0,0,0,0,0,0,62.524812,7.757,1926,12.2715625,0.19185392,3.841033831,0,0,0,0.116165237,0.014725929,0,2.499,9.034
3982,202112,4,0,1,1,0,0,0,0,0,0,0,0,44.602191,7.330322581,1915,12.20147569,0.190758181,3.819096462,0,0,0,0.11550178,0.014641824,0,0,9.286
3982,202012,4,0,1,1,0,0,0,0,0,0,0,0,4.447405,7.84,493,3.141163194,0.049109025,0.98319298,0,0,0,0.029734923,0.00376941,0,3.5,9.8747
3982,202205,4,0,1,1,0,0,0,0,0,0,0,0,125.961504,8.332580645,1757,11.19477431,0.175019386,3.503996075,0,0,0,0.105972129,0.013433778,0,3.72,10.881
3982,202204,4,0,1,1,0,0,0,0,0,0,0,0,191.922808,8.393666667,1724,10.98451389,0.17173217,3.438183969,0,0,0,0.103981759,0.013181465,0,7.591,12.59
3982,202111,4,0,1,1,0,0,0,0,0,0,0,0,78.843765,7.411,1431,9.11765625,0.14254567,2.853852239,0,0,0,0.086309685,0.010941227,0,6.337,13.948
3982,202201,4,0,1,1,0,0,0,0,0,0,0,0,53.642726,7.696774194,2013,12.82588542,0.200520219,4.014538474,0,0,0,0.121412576,0.015391119,0,5.857,14.666
3982,202109,4,0,1,1,0,0,0,0,0,0,0,0,51.923841,7.348666667,1758,11.20114583,0.175118999,3.505990381,0,0,0,0.106032443,0.013441424,0,8.363,15.291
3982,202105,4,0,1,1,0,0,0,0,0,0,0,0,33.999454,7.536363636,565,3.599913194,0.056281134,1.126783029,0,0,0,0.034077549,0.004319912,0,6.358,16.157
3982,202106,4,0,1,1,0,0,0,0,0,0,0,0,62.091297,7.1868889,1697,10.81248264,0.169042629,3.3843377,0,0,0,0.102353274,0.012975026,0,5.824,20.205
3982,202009,4,1,1,1,1,0,0,0,0,1,1,1,348.5,7.730625,14642,93.29190972,1.45852809,20.4931,0,0,0,0.36908,0.111950699,0,0,344.969
3982,202207,4,1,1,1,1,0,0,0,0,1,1,1,541.525,7.272258065,34955.11,222.7174543,3.481970347,19.25399,0,0,0,0.173848,0.267261919,0,83.106,347.704
3982,202010,4,1,1,1,1,0,0,0,0,1,1,1,558.694,7.657096774,23581.05,150.2473151,2.348970347,43.11464,0,0,0,0.505729,0.180297435,0,0,391.416
3982,202109,4,1,1,1,1,0,0,0,0,1,1,1,212.625,7.5496,15385.93,98.03188038,1.532632912,30.48124,0,0,0,0.131073,0.117638685,0,47.347,397.778
3982,202110,4,1,1,1,1,0,0,0,0,1,1,1,184.6921,7.507666667,19546.83,124.5431703,1.947111093,31.39355,0,0,0,0.384975,0.149452349,0,1.924,417.312
3982,202210,4,1,1,1,1,0,0,0,0,1,1,1,694.6275,7.415483871,32184.07,205.061696,3.205939772,3.444803,0,0,0,0.26324,0.246074932,0,82.2,420.8969
3982,202111,4,1,1,1,1,0,0,0,0,1,1,1,309.604,7.338333333,21186.2,134.9884618,2.110413046,37.78077,0,0,0,0.51397,0.161986744,0,24.383,425.246
3982,202212,4,1,1,1,1,0,0,0,0,1,1,1,380.765,7.375806452,30486.2,194.2436701,3.036810481,4.74385,0,0,0,0.117552,0.233093253,0,35.304,437.446
3982,202206,4,1,1,1,1,0,0,0,0,1,1,1,388.044,7.240666667,32676.54,208.1994823,3.254996003,5.968933,0,0,0,0.201384,0.249840289,0,24.619,445.49
3982,202202,4,1,1,1,1,0,0,0,0,1,1,1,587.932315,7.266428571,21295.35133,135.6839225,2.121285897,21.851648,0,0,0,1.011633,0.1628213,0,19.033,459.448
3982,202011,4,1,1,1,1,0,0,0,0,1,1,1,552.958,7.900666667,22962.9,146.3087552,2.287394801,44.7232,0,0,0,0.740051,0.175571146,0,0,464.33
3982,202012,4,1,1,1,1,0,0,0,0,1,1,1,609.954,7.653870968,19827.4,126.3308299,1.975059408,74.4175,0,0,0,0.525478,0.151597548,0,0,524.127
3982,202209,4,1,1,1,1,0,0,0,0,1,1,1,335.0841,7.312333333,34222.95,218.0524766,3.409037966,23.8301,0,0,0,0.196586,0.261663925,0,1.379,537.529
3982,202108,4,1,1,1,1,0,0,0,0,1,1,1,317.948,7.622580645,23791.6,151.5888403,2.369943785,86.9142,0,0,0,0.473072,0.181907271,0,2.332,589.045
3982,202201,4,1,1,1,1,0,0,0,0,1,1,1,628.398,7.280322581,31453,200.4036632,3.133115969,44.9995,0,0,0,1.280348,0.240485272,0,0,602.689
3982,202203,4,1,1,1,1,0,0,0,0,1,1,1,644.229,7.223225806,35057.8,223.3717465,3.492199568,14.23441,0,0,0,0.83323,0.268047072,0,1.574,679.626
3982,202107,4,1,1,1,1,0,0,0,0,1,1,1,349.362,7.587419355,24053.6,153.2581806,2.396042294,57.1807,0,0,0,0.445864,0.183910487,0,51.406,761.204
3982,202204,2,1,1,1,1,0,0,0,0,1,0,0,49.49,7.88,283.76,1.807984722,0.028266079,1.147,0,0,0,0.01711477,0.00216959,0,0,0.514
3982,202107,2,1,1,1,1,0,0,0,0,1,0,0,14.041258,7.88,471.6,3.0048125,0.046977315,1.014003,0,0,0,0.028444198,0.003605788,0,0,0.9425
3982,202211,2,1,1,1,1,0,0,0,0,1,0,0,11.85,7.88,496.64,3.164355556,0.049471615,2.052,0,0,0,0.029954467,0.00379724,0,0,1.337
3982,202206,2,1,1,1,1,0,0,0,0,1,0,0,12.27,7.88,369.82,2.356318403,0.036838742,1.217,0,0,0,0.022305414,0.002827592,0,0,3.4595
3982,202111,2,1,1,1,1,0,0,0,0,1,0,0,43.96,7.948421053,502.92,3.20436875,0.050097183,2.977,0,0,0,0.03033324,0.003845257,0,0,3.659
3982,202209,2,1,1,1,1,0,0,0,0,1,0,0,11.38,7.88,366.89,2.337649826,0.036546877,0.819,0,0,0,0.022128693,0.00280519,0,0,4.723
3982,202210,2,1,1,1,1,0,0,0,0,1,0,0,9.79,7.88,251.9,1.604987847,0.025092421,1.784,0,0,0,0.015193158,0.001925992,0,0,10.96
3982,202012,2,1,1,1,1,0,0,0,0,1,0,0,70.97,7.88,700.75,4.46484809,0.069803549,8.056,0,0,0,0.042265207,0.005357837,0,0,12.9
3982,202205,2,1,1,1,1,0,0,0,0,1,0,0,41.83,7.88,416.12,2.651320139,0.041450807,0.786,0,0,0,0.025097964,0.003181596,0,0,15.381
3982,202108,2,1,1,1,1,0,0,0,0,1,0,0,23.58,7.48846771,580.78,3.700455903,0.057853022,1.28,0,0,0,0.035029307,0.004440563,0,0,15.796
3982,202110,2,1,1,1,1,0,0,0,0,1,0,0,21.336602,7.910922607,602.66,3.839864931,0.060032546,3.350208,0,0,0,0.036348983,0.004607855,0,0,16.182
3982,202010,2,1,1,1,1,0,0,0,0,1,0,0,15.42,7.88,450.46,2.870118403,0.044871504,1.464,0,0,0,0.027169155,0.003444155,0,0,17.2
3982,202112,2,1,1,1,1,0,0,0,0,1,0,0,25.82,7.613043478,476.79,3.037880729,0.047494305,1.951,0,0,0,0.028757229,0.00364547,0,0,21.3985
3982,202207,2,1,1,1,1,0,0,0,0,1,0,0,22.33,7.88,480.43,3.06107309,0.047856895,2.589,0,0,0,0.028976773,0.003673301,0,0,25.251
3982,202106,5,0,1,1,1,0,0,0,0,1,1,1,9807.0326,7.991017933,396370,2525.482465,39.48345711,215.86095,0,0,0,30.357295,0.0378,0,18,426.0032
3982,202207,4,1,1,1,1,0,0,0,1,1,0,1,257.727914,7.493988095,6270.16716,39.95054423,0.624587825,12.50463353,0,0,0,0.378180401,0.047940828,0,0,0.558
3982,202206,4,1,1,1,1,0,0,0,1,1,0,1,235.514336,7.493988095,6860.28767,43.71051345,0.683371279,13.68151455,0,0,0,0.413773074,0.052452807,0,0.1806,1.1466
3982,202202,4,1,1,1,1,0,0,0,1,1,0,1,18.24742,7.493988095,2131,13.57772569,0.212274509,4.249866611,0,0,0,0.128529657,0.01629333,0,0,1.988
3982,202205,4,1,1,1,1,0,0,0,1,1,0,1,299.386279,7.493988095,4594.5868,29.27453742,0.457678863,9.163013156,0,0,0,0.277119036,0.035129573,0,0,3.775
3982,202111,4,1,1,1,1,0,0,0,1,1,0,1,12.1061,7.493988095,413.47,2.63443559,0.041186833,0.824585804,0,0,0,0.024938131,0.003161334,0,0,5.695
3982,202204,4,1,1,1,1,0,0,0,1,1,0,1,0.60254,7.493988095,12.3423,0.078639307,0.001229449,0.024614326,0,0,0,0.000744417,9.44E-05,0,0.726,7.1906
3982,202201,4,1,1,1,1,0,0,0,1,1,0,1,5.069939,7.493988095,371.8313,2.369133457,0.037039093,0.741545484,0,0,0,0.022426724,0.002842971,0,0.63,8.144
3982,202210,4,1,1,1,1,0,0,0,1,1,0,1,137.81579,7.493988095,7603.548,48.44621729,0.757409394,15.16380327,0,0,0,0.45860226,0.058135673,0,3.6015,8.8493
3982,202208,4,1,1,1,1,0,0,0,1,1,0,1,349.8468,7.493988095,6687.1731,42.60750916,0.666126882,13.33627109,0,0,0,0.403331799,0.051129197,0,0,12.044
3982,202211,4,1,1,1,1,0,0,0,1,1,0,1,397.2571,7.493988095,9597.597,61.15135589,0.956041854,19.14054765,0,0,0,0.57887182,0.073381894,0,26.73,31.213
3982,202112,4,1,1,1,1,0,0,0,1,1,0,1,7.7126,7.493988095,473.46,3.016663542,0.047162595,0.944224235,0,0,0,0.028556383,0.003620009,0,68.552,72.916
3982,202209,4,1,1,1,1,0,0,0,1,1,0,1,189.862064,7.493988095,9098.00475,57.96818999,0.906276157,18.1442077,0,0,0,0.548739291,0.069562081,0,25.7,102.296
3982,202001,5,1,1,1,1,0,0,0,0,1,1,0,762.820742,7.493988095,7827,49.86994792,0.779668034,2.952743457,0,0,0,1.548724801,0.003943188,0,4.15,337.7
3982,202202,5,1,1,1,1,0,0,0,0,1,1,0,412.867628,7.493988095,10346,65.91982639,1.030592243,22.647353,0,0,0,1.568004,0.002136,0,0,345.52
3982,202109,5,1,1,1,1,0,0,0,0,1,1,0,488.330258,7.493988095,10390,66.20017361,1.034975198,5.894518,0,0,0,2.946336,0.005234409,0,3.9,401.1
3982,202204,5,1,1,1,1,0,0,0,0,1,1,0,364.473578,7.493988095,9527,60.70154514,0.949009501,6.666144,0,0,0,1.885103,0.005639,0,3.05,404.26
3982,202110,5,1,1,1,1,0,0,0,0,1,1,0,399.657611,7.493988095,10280,65.49930556,1.024017809,8.370489,0,0,0,3.676125,0.003648,0,0.68,425.22
3982,202201,5,1,1,1,1,0,0,0,0,1,1,0,456.595794,7.493988095,10660,67.92048611,1.061870608,3.397549,0,0,0,3.518758,0.001598,0,2.82,441.76
3982,202008,5,1,1,1,1,0,0,0,0,1,1,0,881.744039,7.493988095,11366,72.41878472,1.132197123,4.287834691,0,0,0,2.248985063,0.005726111,0,1.34,443.81
3982,202211,5,1,1,1,1,0,0,0,0,1,1,0,372.307738,7.493988095,11345,72.28498264,1.130105258,9.231408,0,0,0,0.552555,0.005822,0,1.77,445.25
3982,202206,5,1,1,1,1,0,0,0,0,1,1,0,388.963572,7.493988095,10196,64.96409722,1.015650349,2.861249,0,0,0,1.815767,0.00654,0,2.25,449.7767
3982,202212,5,1,1,1,1,0,0,0,0,1,1,0,511.720319,7.493988095,10916,69.55159722,1.08737144,3.289199,0,0,0,1.38556,0.003898,0,0,458.9298
3982,202210,5,1,1,1,1,0,0,0,0,1,1,0,431.408639,7.493988095,10641,67.79942708,1.059977968,3.56228,0,0,0,0.477004,0.005261,0,1.86,465.69
3982,202207,5,1,1,1,1,0,0,0,0,1,1,0,469.165691,7.493988095,11174,71.19545139,1.113071498,2.92676,0,0,0,2.976074,0.008632,0,19.37,469.6
3982,202005,5,1,1,1,1,0,0,0,0,1,1,0,848.210504,7.493988095,11736,74.77625,1.169053795,4.427417556,0,0,0,2.322196789,0.005912515,0,9.095,474.27
3982,202205,5,1,1,1,1,0,0,0,0,1,1,0,435.234768,7.493988095,10156,64.70923611,1.011665844,3.831361,0,0,0,2.372074,0.005721,0,1.13,481.68
3982,202208,5,1,1,1,1,0,0,0,0,1,1,0,459.371269,7.493988095,11886,75.73197917,1.183995689,2.562083,0,0,0,2.354126,0.008661,0,1.86,486.66
3982,202004,5,1,1,1,1,0,0,0,0,1,1,0,843.65933,7.493988095,12101,77.10185764,1.205412404,4.565114165,0,0,0,2.394419167,0.006096399,0,0.1,504.42
3982,202009,5,1,1,1,1,0,0,0,0,1,1,0,980.15529,7.493988095,11215,71.45668403,1.117155616,4.230869793,0,0,0,2.219106764,0.005650039,0,6.875,523.01
3982,202107,5,1,1,1,1,0,0,0,0,1,1,0,581.430722,7.493988095,13501,86.02199653,1.344870082,5.093265544,0,0,0,2.671436507,0.00680171,0,1.14,527.73
3982,202112,5,1,1,1,1,0,0,0,0,1,1,0,428.292829,7.493988095,11381,72.51435764,1.133691312,4.963511,0,0,0,3.9319,0.001088,0,1.66,530.188
3982,202006,5,1,1,1,1,0,0,0,0,1,1,0,781.794903,7.493988095,13288,84.66486111,1.323652593,5.012911084,0,0,0,2.629290297,0.006694402,0,7.245,558.6887
3982,202203,5,1,1,1,1,0,0,0,0,1,1,0,466.328541,7.493988095,12974,82.66420139,1.292374228,10.920584,0,0,0,2.077778,0.004117,0,3.48,573.68
3982,202012,5,1,1,1,1,0,0,0,0,1,1,0,944.316092,7.493988095,11267,71.78800347,1.122335473,4.250486844,0,0,0,2.22939598,0.005676236,0,0.6,586.3868
3982,202011,5,1,1,1,1,0,0,0,0,1,1,0,1104.470424,7.493988095,12347,78.66925347,1.22991711,4.657917907,0,0,0,2.443095071,0.006220332,0,6.59,599.745
3982,202209,5,1,1,1,1,0,0,0,0,1,1,0,515.097281,7.493988095,11496,73.24708333,1.145146764,1.690939,0,0,0,0.202915,0.007889,0,2.98,614.84
3982,202201,4,1,1,1,1,0,0,0,0,1,1,0,275.6292,7.64,11431.7,72.8373941,1.138741672,22.79831072,0,0,0,0.54305,0.087405191,0,2557.45,2706.1985
3982,202202,4,1,1,1,1,0,0,0,0,1,1,0,367.5954,7.578571429,12518.7614,79.763636,1.247026715,24.96624406,0,0,0,0.831148,0.095716712,0,2656.5525,2808.715
3982,202204,4,1,1,1,1,0,0,0,0,1,1,0,350.346,7.626666667,16743.6,106.6823125,1.667873988,33.39186607,0,0,0,0.888161,0.128019241,0,3063.417,3190.289
3982,202203,4,1,1,1,1,0,0,0,0,1,1,0,557.42,7.780645161,16978.402,108.17836,1.691263232,33.86013316,0,0,0,0.964026,0.129814505,0,3069.871,3224.739
3982,202110,4,1,1,1,1,0,0,0,0,1,1,0,295.41,7.450833333,14427.84,91.92738333,1.43719505,28.77353144,0,0,0,0.5,0.110313262,0,3241.832,3395.041
3982,202206,4,1,1,1,1,0,0,0,0,1,1,0,566.458,7.608333333,21207.1,135.1216267,2.11249495,42.293452,0,0,0,0.78013,0.162146543,0,3434.045,3645.989
3982,202205,4,1,1,1,1,0,0,0,0,1,1,0,532.45,7.718709677,20928.2,133.3446076,2.084712988,41.73723999,0,0,0,0.94458,0.160014112,0,3444.3135,3691.1715
3982,202108,4,1,1,1,1,0,0,0,0,1,1,0,393.71,7.498387097,15538.56,99.00436667,1.547836787,30.98864727,0,0,0,0.82,0.118805673,0,3565.412,3692.192
3982,202207,4,1,1,1,1,0,0,0,0,1,1,0,516.861,7.858709677,22894.2,145.8710313,2.280551414,45.65804607,0,0,0,0.702047,0.175045875,0,3669.13,3908.1445
3982,202208,4,1,1,1,1,0,0,0,0,1,1,0,687.158,7.595806452,24529.9,156.2929392,2.443487788,48.9201328,0,0,0,0.919166,0.18755221,0,3904.2865,4153.5425
3982,202209,4,1,1,1,1,0,0,0,0,1,1,0,716.45,7.536,25420.1,161.9648733,2.532162949,50.69546422,0,0,0,1.039789,0.194358556,0,4193.153,4463.212
3982,202210,4,1,1,1,1,0,0,0,0,1,1,0,805.43,7.226451613,27261.6,173.6980417,2.715599602,54.36797917,0,0,0,1.18604,0.208438409,0,4504.315,4802.644
3982,202211,4,1,1,1,1,0,0,0,0,1,1,0,340.2399,7.38,27777.4,176.9844757,2.766979796,55.39664233,0,0,0,1.754184,0.212382144,0,4718.492,5052.505
3982,202212,4,1,1,1,1,0,0,0,0,1,1,0,836.55,7.484193548,30102.3,191.7976406,2.998569193,60.03320493,0,0,0,2.12885,0.230158007,0,5274.05,5584.034
3982,202110,5,1,1,1,1,0,0,0,0,1,0,0,122.63,7.493988095,3540.1,22.55584549,0.352638662,7.060043543,0,0,0,0.21351846,0.027067113,0,98.18,451.497
3982,202212,5,1,1,1,1,0,0,0,0,1,0,0,4165.21,7.493988095,25236,160.791875,2.513824264,50.32831244,0,0,0,1.522090296,0.192950953,0,215.68,466.24
3982,202202,5,1,1,1,1,0,0,0,0,1,0,0,1715.95,7.493988095,18003.20047,114.7078919,1.7933461,35.90389516,0,0,0,1.08584945,0.137649972,0,99.77,487.6945
3982,202210,5,1,1,1,1,0,0,0,0,1,0,0,5616.49,7.493988095,27119,172.7894618,2.701394842,54.0835911,0,0,0,1.63566202,0.207348109,0,218.43,578.0965
3982,202111,5,1,1,1,1,0,0,0,0,1,0,0,1969.6,7.493988095,24866.1,158.4350469,2.476977554,49.59061856,0,0,0,1.499780057,0.190122749,0,146.79,595.292
3982,202211,5,1,1,1,1,0,0,0,0,1,0,0,4741.2,7.493988095,27645,176.1408854,2.753791084,55.13259619,0,0,0,1.667387313,0.211369832,0,218.25,620.778
3982,202209,5,1,1,1,1,0,0,0,0,1,0,0,5754.8,7.493988095,29323,186.832309,2.920941072,58.47904207,0,0,0,1.768594617,0.224199587,0,185.16,661.219
3982,202112,5,1,1,1,1,0,0,0,0,1,0,0,1863.92,7.493988095,21742.04808,138.5300633,2.165782534,43.3603023,0,0,0,1.311355223,0.166236681,0,125.865,672.6655
3982,202208,5,1,1,1,1,0,0,0,0,1,0,0,3705.93,7.493988095,31235.2,199.0159444,3.111420339,62.29255447,0,0,0,1.883927517,0.238820003,0,206.8,678.219
3982,202201,5,1,1,1,1,0,0,0,0,1,0,0,2086.01,7.493988095,20223.28578,128.8532271,2.014494631,40.33142516,0,0,0,1.219752221,0.154624436,0,173.295,729.3602
3982,202206,5,1,1,1,1,0,0,0,0,1,0,0,2896.7,7.493988095,24454.2,155.8106146,2.435947112,48.76916381,0,0,0,1.474936619,0.186973419,0,167.19,751.5375
3982,202205,5,1,1,1,1,0,0,0,0,1,0,0,3098.57,7.493988095,28515,181.6841146,2.84045407,56.86764262,0,0,0,1.719860706,0.218021732,0,143.58,780.253
3982,202204,5,1,1,1,1,0,0,0,0,1,0,0,3811.78,7.493988095,25650.2,163.4309618,2.555083815,51.15435409,0,0,0,1.547072456,0.196117869,0,161.94,849.302
3982,202207,5,1,1,1,1,0,0,0,0,1,0,0,3197.19,7.493988095,28469.2,181.3922986,2.835891811,56.77630339,0,0,0,1.717098314,0.217671551,0,129.52,856.247
3982,202009,4,1,1,1,1,0,0,0,0,1,1,1,2830.27,7.493988095,13901.85,88.57602344,1.384799804,133.57,0,0,0,1.43,1.81,0,194.41,405.68
