industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu,Ni,Zn,HWsum
3982,5,1,1,1,1,0,0,0,0,1,1,1,12272.1,7.771935484,111538,710.6674653,11.11059323,1279.156,0,0,0,6.727330299,0.852804065,0,585.7145
3982,5,1,1,1,1,0,0,0,0,1,1,0,944.316092,7.493988095,11267,71.78800347,1.122335473,4.250486844,0,0,0,2.22939598,0.005676236,0,586.3868
2631,5,0,0,0,0,1,1,0,0,0,0,0,26647.547,7.311612903,108442.248,2131.054792,74.986,469.544,0,0,0,0,0,0,586.759
3340,5,1,1,0,0,0,0,0,0,0,1,0,126.174433,7.443790067,4699.92,38.66310994,0.609362194,1.127568499,0.027363138,0.125196798,0,0.692888376,0.107843974,0.044894043,586.94
3982,4,1,1,1,1,0,0,0,0,1,1,0,3415.779289,7.493988095,16710,106.4682292,1.664527003,73.889079,0,0,0,1.00785104,0.12776234,0,587.717
2631,4,0,0,0,0,0,0,1,1,0,0,0,1278.02944,7.544056055,9784.6717,192.2836524,9.341189954,36.02476518,0,0,0,0,0,0,588.077
3982,5,1,1,1,1,0,0,0,0,1,0,0,7874.239262,7.493988095,42993,273.9310938,5.44791219,183.003792,0,0,0,14.99107885,0.081249834,0,588.197
3982,4,1,1,1,1,0,0,0,0,1,1,1,317.948,7.622580645,23791.6,151.5888403,2.369943785,86.9142,0,0,0,0.473072,0.181907271,0,589.045
3982,5,1,1,1,1,0,0,0,0,1,0,0,7462.9151,7.481774194,40303,256.791684,4.014687721,634.60577,0,0,0,2.611079361,0.308151143,0,589.113
2631,2,0,0,0,0,1,0,0,0,0,0,0,59.19,7.550666667,3919.58,77.02569705,3.741928441,58.27,0,0,0,0,0,0,590.25
2631,4,0,0,0,0,0,1,0,0,0,0,0,584.65,7.258387097,6471.28,127.1704756,2.65,27.93,0,0,0,0,0,0,590.3
4419,2,0,0,0,0,0,0,0,1,0,0,0,757.782,7.351785786,34442.22,608.4638549,12.56658098,5.248,0,0.037000863,0,0.968576774,0,0,590.688
3982,5,1,1,1,1,0,0,0,0,1,0,0,9990.902377,7.2995476,28672,182.6844444,2.856093252,544.311232,0,0,0,1.857550739,0.219222132,0,590.77
2631,4,0,0,0,0,1,1,1,0,0,1,0,6383.3931,7.818666667,10279.7491,202.0126748,1.6937,222.8687,0,0,0,0,0,0,591.208
2614,4,0,0,0,0,1,1,0,0,0,0,0,335.25,7.391612903,7724.28,49.90294054,2.542769256,178.22,0,0,0,0,0,0,591.62
2614,4,0,0,0,0,0,1,1,0,1,1,1,7572.31,7.62516129,41972.05,271.1616766,13.81685262,81.96661737,0,0,0,0,0,0,591.68
3982,5,1,1,1,1,0,0,0,0,1,1,1,562.09,7.451851852,32256,205.52,5.08,18.58,0,0,0,0.75,0.87,0,591.727
2631,4,0,0,0,0,1,1,1,1,0,0,0,9819.14,7.969354839,40634.95,798.5384527,40.42,96.43,0,0,0,0,0,0,592.14
2614,3,0,0,0,0,1,1,1,0,0,0,0,101.608,7.527419355,1173.991,7.584603752,0.386468153,6.373,0,0,0,0,0,0,592.75
2669,2,0,0,0,0,1,1,1,0,0,0,0,101.608,7.527419355,1173.991,18.22979994,0.770615965,6.373,0,0,0,0.011514198,0.028568869,0,592.75
3130,3,1,0,0,0,0,0,0,0,1,1,0,512.2557568,7.431987634,17083.25,93.01237501,0.607364448,4.811259877,0.552466532,0.381854793,0,0.425393092,0.442253239,1.178679648,593.303
2669,2,0,0,0,0,0,1,0,0,0,0,0,347.3315,7.673103448,3773.04,58.58798267,2.476650042,0.7861,0,0,0,0.037004995,0.091816279,0,593.327
3982,5,1,1,1,1,0,0,0,0,1,0,0,1969.6,7.493988095,24866.1,158.4350469,2.476977554,49.59061856,0,0,0,1.499780057,0.190122749,0,595.292
3982,5,1,1,1,1,0,0,0,0,1,0,0,645863.0272,6.9275,21918,139.6511458,2.183309567,36291.96629,0,0,0,1.419984553,0.167581985,0,597.37
3982,5,1,1,1,1,0,0,0,0,1,0,0,6962.206748,7.493988095,37352,237.9893056,4.733105764,149.132403,0,0,0,13.02413829,0.070589254,0,597.877
3982,5,1,1,1,1,0,0,0,0,1,1,0,1104.470424,7.493988095,12347,78.66925347,1.22991711,4.657917907,0,0,0,2.443095071,0.006220332,0,599.745
3982,5,1,1,1,1,0,0,0,0,1,1,1,877.361559,7.131290323,40117,165.4335982,4.330675548,44.824149,0,0,0,0.982007485,0.817102315,0,599.771
2631,5,0,0,0,0,1,1,0,1,0,0,0,1450.98,7.530483871,12642.75,248.4492296,10.81674624,103.27,0,0,0,0,0,0,600.869
4419,2,0,0,0,0,0,0,0,1,0,0,0,481.871,8.0299,11036.09,194.966,4.903,16.705,0,0.011855939,0,0.310354572,0,0,601.3815
2614,4,0,0,0,0,1,1,1,0,1,0,0,1130.823,7.564535843,4919.992,31.78575456,1.61962078,19.104,0,0,0,0,0,0,602.315
2614,3,0,0,0,0,1,1,1,0,0,0,0,17.947,7.564535843,2489.214,7.342,0.198,0.894,0,0,0,0,0,0,602.511
3982,4,1,1,1,1,0,0,0,0,1,1,1,628.398,7.280322581,31453,200.4036632,3.133115969,44.9995,0,0,0,1.280348,0.240485272,0,602.689
2614,4,0,0,0,0,0,1,1,0,0,1,0,10981.734,7.966290323,298255.042,459.572,44.606,51.662,0,0,0,0,0,0,602.918
2669,4,0,0,0,0,0,1,0,0,1,1,0,216.67,8.227666667,2837,44.05309958,1.862226791,3.44,0,0,0,0.027824558,0.069037907,0,603.053
2614,5,0,0,0,0,0,0,1,0,0,1,0,2783.540846,7.564535843,34536.7635,223.1257872,11.36921764,67.44635249,0,0,0,0,0,0,603.3465
2631,4,0,0,0,0,1,1,0,1,1,0,0,1524.86,7.477,15939.3,313.2314414,55.85,92.56,0,0,0,0,0,0,603.836
3982,5,1,1,1,1,0,0,0,0,1,1,1,9532.587318,7.219677419,78801,502.0827604,7.84957465,1022.191264,0,0,0,0.2,0.018182,0,604.351
3982,5,1,1,1,1,0,0,0,0,1,0,0,12588.69888,7.726,29475,187.8007813,2.936082192,438.629599,0,0,0,2.140004,0.225361758,0,606.105
2614,3,0,0,0,0,1,1,1,0,0,0,0,56.544872,7.699405567,965.229,6.235890646,0.317745424,6.401479,0,0,0,0,0,0,607.05
2631,3,0,0,0,0,0,0,1,0,0,0,0,611.837,7.544056055,1683.59,33.08509925,1.607282746,6.198566112,0,0,0,0,0,0,607.189
3982,5,0,0,1,0,0,0,0,0,0,0,0,1240.509,7.591774194,71910,458.1765625,7.163144034,174.67,0,0,0,2.8129,0.0592,0,607.318
3982,5,1,1,1,1,0,0,0,0,1,1,1,9773.632814,7.800967742,50713,323.1192882,5.051655172,1159.571908,0,0,0,0.874825448,0.011701168,0,607.3199
4419,2,0,0,0,0,0,0,0,1,0,0,0,218.304,8.106333333,6317.637,111.6087686,2.279,12.786,0,0.006786962,0,0.177663242,0,0,607.412
2631,5,0,0,0,0,1,1,0,0,0,0,0,26811.64,7.599032258,100577.108,1976.492852,153.76,89.577,0,0,0,0,0,0,607.454
3982,5,1,1,1,1,0,0,0,0,1,0,0,12213.2744,7.569032258,28530,181.7796875,2.841948259,346.73276,0,0,0,0.88325,0.21813642,0,607.62
2614,4,0,0,0,0,0,0,0,1,0,1,1,1691.72,8.111935484,22663,146.4149852,7.460472647,1.06,0,0,0,0,0,0,607.724
4417,3,0,0,0,0,0,0,0,1,1,0,0,567.32848,7.581304348,6515,85.59355804,1.827113981,4.944410172,0,0,0,0,0,0,607.805
3982,5,0,0,1,1,0,0,0,0,0,1,0,2853.256,7.621333333,66586.259,614.11,49.632,50.544,0,0,0,4.016099963,0.509109293,0,608.82
2669,2,0,0,0,0,1,0,1,0,1,1,0,932.265,7.442666667,3366.791,52.27972478,2.209985336,12.9869,0,0,0,0.03302061,0.08193028,0,609.4821
3982,5,1,1,1,1,0,0,0,0,1,0,0,7275.6073,7.481774194,41314,263.2332986,4.115396087,677.82212,0,0,0,2.676578238,0.315881109,0,609.721
2614,4,0,0,0,0,1,0,1,1,0,0,0,4027.070419,7.564535843,24881,160.7444401,8.19061995,73.83237,0,0,0,0,0,0,609.803
3982,5,1,1,1,1,0,0,0,0,1,0,0,7157.838238,7.493988095,34498,219.8049653,4.371457557,159.658564,0,0,0,12.028987,0.065195654,0,610.88
3340,4,1,0,1,0,0,0,0,0,0,1,0,1705.16,8.339277871,21101.73,173.5898711,2.735918161,5.062564047,0.122855188,0.562109362,0,3.110934532,0.484198544,0.201565555,610.978
3340,5,1,1,0,0,0,0,0,0,0,1,0,12.59457044,7.443790067,469.14,3.859302158,0.060825754,0.112552445,0.002731353,0.012496984,0,0.069163231,0.010764847,0.004481266,611.28
3130,4,0,1,1,0,0,0,0,0,0,1,0,95.52073196,7.485,3185.527,17.34409038,0.113255724,0.897159395,0.103018867,0.071204762,0,0.079323383,0.082467308,0.219789317,611.304
3982,5,1,1,1,1,0,0,0,0,1,0,0,8148.0788,7.481774194,40573,258.5119965,4.04158313,536.50875,0,0,0,2.628571643,0.310215526,0,611.667
2631,3,0,0,0,0,1,1,1,0,1,0,0,177.2155,6.962333333,1348.964,26.50919037,2.1207,13.11782648,0,0,0,0,0,0,611.738
3982,5,1,1,1,1,0,0,0,0,1,1,1,14628.18521,7.997741935,78598,500.7893403,7.829353286,1045.576703,0,0,0,1.247684,0.023767,0,611.9759
2631,4,0,0,0,0,1,1,1,1,0,0,0,5901.77,7.372258065,36399.62,715.3077888,189.92,100.14,0,0,0,0,0,0,612.069
2669,2,0,0,0,0,0,1,0,0,1,1,0,0.0153,8.010666667,1,0.004285714,0.000656407,2.00E-04,0,0,0,9.81E-06,2.43E-05,0,612.678
4417,2,0,0,0,0,0,1,0,1,1,0,1,467.37,7.909,9380.3,123.2376443,2.630679552,47.16,0,0,0,0,0,0,612.84
4417,3,0,0,0,0,0,0,0,1,1,0,0,720.2328,7.581304348,7910,103.9209584,2.218337927,6.003113501,0,0,0,0,0,0,613.19
3982,5,1,1,1,1,0,0,0,0,1,1,1,482.450365,7.250322581,18480,76.2074157,1.994936913,12.011302,0,0,0,0.452364292,0.376400299,0,613.93
3340,4,1,0,1,0,0,0,0,0,0,1,0,267.012,7.443790067,1896.01,15.59721082,0.245824783,0.454876072,0.011038653,0.050506047,0,0.279520351,0.043505688,0.018110852,614.18
3982,5,1,1,1,1,0,0,0,0,1,0,0,9213.893466,7.481774194,35117,223.748941,3.498096635,394.185136,0,0,0,2.275097981,0.268499707,0,614.272
2669,2,0,0,0,0,0,1,0,0,0,0,0,163.8877,8.235806452,4195.07,65.14128885,2.753673508,1.121,0,0,0,0.041144155,0.102086307,0,614.523
3982,5,1,1,1,1,0,0,0,0,1,1,0,515.097281,7.493988095,11496,73.24708333,1.145146764,1.690939,0,0,0,0.202915,0.007889,0,614.84
3130,4,0,0,1,0,0,0,0,0,0,1,0,75.46,7.655806452,1248.86,6.799609832,0.044400987,0.351724058,0.04038771,0.027915249,0,0.031098088,0.032330639,0.086166617,615.18
2631,4,0,0,0,0,1,0,0,0,0,0,0,1468.4862,7.848064516,15751.0375,431.4104,99.4953,81.8347,0,0,0,0,0,0,615.34
2631,4,0,0,0,0,1,1,1,1,0,1,1,3229.51,7.817741935,10120.71,152.114,7.1,96.97,0,0,0,0,0,0,616.2008
2631,2,0,0,0,0,0,0,0,0,1,0,0,95.18,7.544056055,493.16,9.691342633,0.470807951,1.815694358,0,0,0,0,0,0,616.7818
2669,4,0,0,0,0,1,1,1,0,0,0,0,0.154,7.967741935,5.456,0.084721083,0.003581357,0.001,0,0,0,5.35E-05,0.000132771,0,617.8067
4417,3,0,0,0,0,0,0,0,1,0,0,0,259.68,7.818709677,1900.334,24.96643876,0.532943487,3.03,0,0,0,0,0,0,618.456
3340,4,1,0,1,0,0,0,0,0,0,1,0,83.95,7.606666667,17884.3163,147.1223526,2.31876845,4.290667007,0.104123266,0.476403671,0,2.63660549,0.410372036,0.17083254,618.856
2614,5,0,0,0,0,1,1,1,0,0,0,0,2274.746194,7.564535843,7212.198,46.59461956,2.374196086,14.08459853,0,0,0,0,0,0,618.917
2631,4,0,0,0,0,0,1,1,0,1,0,0,450.3,7.286451613,1495.98,29.39827795,4.97,14.48,0,0,0,0,0,0,619.014
3982,5,1,1,1,1,0,0,0,0,1,1,1,63950.03,7.554666667,416170.73,2651.643366,41.45585985,5202.612833,0,0,0,25.10102352,3.18198363,0,620.027
3982,5,1,1,1,1,0,0,0,0,1,0,0,4741.2,7.493988095,27645,176.1408854,2.753791084,55.13259619,0,0,0,1.667387313,0.211369832,0,620.778
2669,5,0,0,0,0,1,1,1,1,1,0,0,4985.624,8.003666667,17748.948,190.2337918,16.828,20.988,0,0,0,0.174077063,0.431917597,0,620.8755
2631,5,0,0,0,0,1,1,1,1,0,0,0,4023.1,8.116333333,27580,541.9888674,26.32996046,404.6956,0,0,0,0,0,0,621.064
2631,2,0,0,0,0,1,1,1,0,1,0,0,40.801,7.24,459.75,9.034785416,0.438912231,5.5032,0,0,0,0,0,0,621.07
3130,4,0,0,0,0,0,0,0,0,0,1,0,0.188910849,7.485,6.3,0.034301316,0.000223985,0.001774307,0.00020374,0.000140821,0,0.000156877,0.000163095,0.000434676,621.18
4419,2,0,0,0,0,0,0,0,1,0,0,0,467.286,8.132580645,8407.019,259.153,3.926,25.098,0,0.00903156,0,0.236420397,0,0,621.2805
3982,5,1,1,1,1,0,0,0,0,1,1,1,684.397479,7.178821871,34381,134.49,2.98,22.856809,0,0,0,1.36,0.56,0,622.092
2614,5,0,0,0,0,1,1,1,0,0,0,0,2438.446797,7.564535843,7804,50.41797397,2.569012423,15.24032021,0,0,0,0,0,0,622.24
2631,5,0,0,0,0,1,1,0,0,0,0,0,28534.086,7.741666667,103745.53,2038.757154,65.536,103.966,0,0,0,0,0,0,623.336
4417,3,0,0,0,0,0,0,0,1,0,0,0,274.064,8.245971015,2520.431,33.11322442,0.706848,4.147377159,0,0,0,0,0,0,623.494
3130,3,1,0,0,0,0,0,0,0,1,1,0,603.8034537,7.405741935,20136.28,109.6350651,0.715909477,5.671103335,0.65120049,0.450097904,0,0.501417143,0.521290449,1.389327172,623.858
2631,3,0,0,0,0,0,0,1,0,0,0,0,246.64,7.544056055,1975.41,38.81980524,1.885876258,7.272975892,0,0,0,0,0,0,625.176
2631,4,0,0,0,0,1,0,0,0,0,0,0,2066.79,7.67483871,16373.32,321.7605932,19.58,39.4,0,0,0,0,0,0,626.101
3982,5,1,1,1,1,0,0,0,0,1,1,1,688.63181,7.509857133,29508,121.6844384,3.185421992,21.308527,0,0,0,0.722314153,0.601018399,0,626.24
3982,5,1,1,1,1,0,0,0,0,1,1,1,15976.286,7.47516129,95506,608.5191319,9.51360359,1536.12,0,0,0,1.927679,0.022036397,0,626.791
2631,4,0,0,0,0,1,1,1,1,0,0,0,10124.68,8.076451613,54903.08,1078.928867,162.62,207.56,0,0,0,0,0,0,627.368
2631,3,0,0,0,0,0,0,1,0,0,0,0,180.23461,7.544056055,808.9919,15.89791891,0.772325045,2.978510074,0,0,0,0,0,0,628.2135
3130,4,1,1,0,0,0,0,0,0,1,1,1,183.72,7.434642857,4290.14,23.35832529,0.152528267,1.208258291,0.07,0.095895718,0,0.10682955,0.111063663,0.296003436,628.732
2669,1,0,0,0,0,1,0,0,0,0,1,0,1.04,7.457096774,4.52,0.070186821,0.00296696,0.001435767,0,0,0,4.43E-05,0.000109993,0,628.78
3982,5,1,1,1,1,0,0,0,0,1,0,0,8621.950487,7.481774194,27998,178.3900347,2.788954341,400.717173,0,0,0,1.813884821,0.214068821,0,630.231
3982,5,0,0,1,0,0,0,0,0,0,0,0,1184.875,7.154237288,60517,385.5857465,6.028257371,118.8616,0,0,0,1.1265,0.0483,0,631.184
2614,3,0,0,0,0,1,1,1,1,0,1,1,124.84,8.21,5158.16,33.32444601,1.698023721,0.647,0,0,0,0,0,0,631.187
3982,5,1,1,1,1,0,0,0,0,1,1,1,852.046603,7.311935484,45155,210.447852,3.91,17.178179,0,0,0,1.23,1.361519,0,631.303
3982,5,0,0,1,0,0,0,0,0,0,0,0,2815.127618,7.2342675,109911.64,700.3050674,10.94858724,228.702291,0,0,0,6.818061,0.0027,0,633.336
2669,3,0,0,0,0,0,0,1,0,1,0,0,391.71,7.48516129,2078.14,32.26947775,1.364105739,8.43,0,0,0,0.020381856,0.050571179,0,633.783
3982,5,1,1,1,1,0,0,0,0,1,1,1,783.749595,7.459,30660,126.4350306,3.309781696,14.891307,0,0,0,0.750513485,0.624482314,0,634.032
3982,5,1,1,1,1,0,0,0,0,1,0,0,9857.696488,7.481774194,29805,189.9033854,2.968954359,190.686126,0,0,0,1.930953536,0.227884893,0,634.221
2614,3,0,0,0,0,1,1,1,0,0,0,0,32.153,8.493556034,562.893,3.636586958,0.185299732,1.615,0,0,0,0,0,0,634.33
2669,2,0,0,0,0,1,1,1,0,0,0,0,32.153,8.493556034,562.893,8.740634961,0.369486932,1.615,0,0,0,0.005520708,0.013697904,0,634.33
3982,4,1,1,1,1,0,0,0,0,1,1,1,611.186005,7.385666667,13668,91.606412,1.076539,16.784461,0,0,0,1.716793,0.011147,0,634.752
2631,4,0,0,0,0,1,1,1,0,0,1,0,1120.72,7.224666667,1773.64,34.85471844,0.37,19.42,0,0,0,0,0,0,634.993
2614,5,0,0,0,0,1,1,1,1,1,1,1,33766.55,7.431,119924.29,2682.495,196.617,877.943,0,0,0,0,0,0,635.58
2614,3,0,0,0,0,1,1,1,0,0,0,0,27.839,7.716666667,602.633,3.89332841,0.198381812,3.621,0,0,0,0,0,0,635.59
2669,2,0,0,0,0,1,1,1,0,0,0,0,27.839,7.716666667,602.633,9.357719972,0.395572548,3.621,0,0,0,0.005910468,0.01466497,0,635.59
2669,3,0,0,0,0,0,0,1,0,1,0,0,466.7,7.421,1323.86,20.55697441,0.868991032,4.24,0,0,0,0.012984074,0.032215905,0,636.04
3982,5,1,1,1,1,0,0,0,0,1,1,0,717.690417,7.508784947,39670,252.7585069,3.951632928,15.73298,0,0,0,2.392666113,0.303311313,0,636.21
2669,5,0,0,0,0,1,1,1,1,1,0,0,11945.35,7.305666667,31477.147,337.3730673,26.36515807,88.322,0,0,0,0.308719667,0.765990959,0,637.2045
2631,5,0,0,0,0,0,0,1,1,1,0,1,3236.998,8.670666667,29330.634,1081.463,69.017,712.621,0,0,0,0,0,0,637.415
2631,2,0,0,0,0,0,1,0,0,1,0,0,16.486,7.544056055,71.508,1.405240752,0.068266962,0.263274946,0,0,0,0,0,0,637.4485
2614,4,0,0,0,0,0,1,1,0,1,1,1,9985.9,7.689333333,48108.53,310.8065881,15.83693122,93.95046157,0,0,0,0,0,0,638.86
2631,4,0,0,0,0,1,0,1,1,0,0,0,6579.59,7.439032258,17645,168.7341713,4.217502166,2.608346,0,0,0,0,0,0,639.431
2614,4,0,0,0,0,1,0,1,1,0,0,0,7909.478852,7.564535843,27362,176.7730143,9.007344684,59.953144,0,0,0,0,0,0,639.48
3130,4,0,0,0,0,0,0,0,0,0,1,0,521.1030816,7.485,17378.3,94.61881999,0.617854423,4.894356608,0.562008349,0.388449923,0,0.432740185,0.449891529,1.199036982,639.62
2614,4,0,0,0,0,1,1,1,0,1,0,0,964.318,7.564535843,4298.506,27.77062579,1.415032716,21.776,0,0,0,0,0,0,639.847
3982,4,1,1,1,1,0,0,0,0,1,1,1,4055.57,7.493988095,21369.1,136.1538142,2.128632196,274.35,0,0,0,2.62,1.07,0,640.0085
2669,5,0,0,0,0,1,1,1,1,1,0,0,7155.357,7.499677419,23363.431,250.41,3.04,29.946,0,0,0,0.229142452,0.568545075,0,640.1015
2614,4,0,0,0,0,1,1,1,1,1,1,1,600.886,6.96516129,10668.791,68.92604138,3.512077987,5.679,0,0,0,0,0,0,640.214
2614,3,0,0,0,0,1,1,1,0,0,0,0,83.241,6.912580645,875.732,5.657692617,0.28828375,4.506,0,0,0,0,0,0,640.48
2614,4,0,0,0,0,1,0,1,1,0,0,0,5899.2668,7.564535843,19422,125.4764083,6.393562183,52.64433,0,0,0,0,0,0,641.2
2631,5,0,0,0,0,1,1,1,0,1,0,0,3.249,7.118064516,12.529,0.246213869,0.011961134,0.183,0,0,0,0,0,0,641.5799
3130,4,0,0,0,0,0,0,0,0,0,1,0,427.904064,7.485,14270.2,77.69629279,0.507351478,4.019003451,0.461493446,0.318975854,0,0.355344826,0.369428661,0.984589836,641.78
2631,4,0,0,0,0,0,0,1,1,0,0,0,2746.83,7.544056055,17397,341.8774592,16.60849609,64.05149392,0,0,0,0,0,0,643.624
2614,5,0,0,0,0,1,1,1,0,0,0,0,1929.897384,7.564535843,8286,53.5319493,2.727682847,16.18161113,0,0,0,0,0,0,644.08
2614,5,0,0,0,0,0,0,1,0,0,1,0,3128.491426,7.564535843,38816.7354,250.7766729,12.77814908,75.80464852,0,0,0,0,0,0,644.157
2631,4,0,0,0,0,0,0,0,0,1,0,0,4.98982,7.159285714,160,3.144242885,0.013515,0.279296,0,0,0,0,0,0,644.61
2669,3,0,0,0,0,0,1,1,0,1,1,0,5.4,7.222857143,18.3,0.284163455,0.012012249,0.057675025,0,0,0,0.000179482,0.000445327,0,644.814
3130,3,1,0,0,0,0,0,0,0,1,1,0,475.5956574,7.458233333,15860.67,86.35585067,0.563897799,4.466937216,0.512928708,0.35452697,0,0.394949406,0.410602941,1.094326251,645.84
2614,3,0,0,0,0,1,1,1,0,0,0,0,36.21,7.362333333,556.88,3.597739793,0.183320302,1.946,0,0,0,0,0,0,646.42
2669,2,0,0,0,0,1,1,1,0,0,0,0,36.21,7.362333333,556.88,8.64726475,0.365539956,1.946,0,0,0,0.005461734,0.013551579,0,646.42
4417,2,0,0,1,0,0,0,0,1,1,0,0,568.215,7.188387097,14429.301,189.5710227,4.046658112,10.129,0,0,0,0,0,0,646.4535
4419,2,0,0,1,0,0,0,0,1,1,0,0,568.215,7.188387097,14429.301,254.9112139,5.264671659,10.129,0,0.015501225,0,0.405777729,0,0,646.4535
4417,3,0,0,0,0,0,0,0,1,1,0,0,798.877484,7.581304348,6066,79.69463132,1.701193156,4.603651896,0,0,0,0,0,0,646.47
3982,5,1,1,1,1,0,0,0,0,1,0,0,11554.50967,7.427096774,32643,207.9857813,3.251654995,298.371019,0,0,0,2.114816852,0.249583847,0,647.0211
2614,4,0,0,0,0,1,1,1,0,1,0,0,959.301,7.564535843,4500.934,29.0784179,1.481670343,12.995,0,0,0,0,0,0,647.626
3340,5,0,0,0,0,0,0,0,0,0,1,0,129.0432052,7.443790067,4806.78,39.54217595,0.623216992,1.153205524,0.027985282,0.128043342,0,0.708642272,0.110295975,0.045914779,649.164
3982,5,1,1,1,1,0,0,0,0,1,1,0,1970.604588,7.977333333,119274,176.2375502,2.648344142,42.445958,0,0,0,4.536403125,0.911952447,0,649.7401
3982,4,1,1,1,1,0,0,0,0,1,1,1,4509.36,7.493988095,23544.64,150.0153278,2.345343451,94.77,0,0,0,3.69,3.9,0,650.8145
2614,4,0,0,0,0,0,0,1,0,0,0,0,225.29948,7.564535843,4649,30.03500269,1.530412449,9.078965743,0,0,0,0,0,0,650.98
2669,3,0,0,0,0,0,1,0,0,0,0,0,1.371194624,7.718709678,39,0.605594249,0.025599875,0.010696836,0,0,0,0.000382502,0.000949058,0,651.16
4419,2,0,0,1,0,0,0,0,1,1,0,0,219.014,6.856666667,6931.295,122.4497862,2.528950803,2.615,0,0.007446207,0,0.194920401,0,0,651.1651
2631,4,0,0,0,0,1,1,1,1,0,0,0,11347.7,8.024333333,46585.87,915.4830644,115.99,106.13,0,0,0,0,0,0,651.359
2614,5,0,0,0,0,0,0,1,0,0,1,0,3144.156839,7.564535843,39011.1039,252.0323963,12.84213359,76.18422799,0,0,0,0,0,0,651.573
2614,4,0,0,0,0,1,1,1,0,1,0,0,1423.841,7.564535843,6001.11,38.77034954,1.975515907,20.719,0,0,0,0,0,0,651.766
2631,3,0,0,0,0,0,0,0,0,1,1,0,0.7,8.014,53.211,0.02,0.001284178,0.008924936,0,0,0,0,0,0,651.781
2631,3,0,0,0,0,0,0,1,0,0,0,0,44.17219,7.544056055,147.8843,2.906150988,0.141181573,0.544473779,0,0,0,0,0,0,652.5095
2614,4,0,0,0,0,0,0,0,1,0,1,1,3878.054753,7.960166667,21143,136.59498,6.960101186,11.91277289,0,0,0,0,0,0,653.197
3982,5,1,1,1,1,0,0,0,0,1,0,0,8353.631,7.481774194,37627,239.7414757,3.74812433,424.92884,0,0,0,2.437711414,0.287690819,0,653.906
3982,5,1,1,1,1,0,0,0,0,1,0,0,11080.25739,7.493988095,46851,298.5124479,8.29,185.285357,0,0,0,19.489493,0.080908,0,654.017
3130,4,1,0,0,0,0,0,0,0,0,1,0,25.45798589,8.044516129,849,4.622510727,0.030184679,0.239109048,0.027456373,0.018977344,0,0.021141102,0.021979015,0.058577789,655.038
3982,4,1,1,1,1,0,0,0,0,1,1,1,2264.28,7.493988095,15835.35,100.8953724,1.577400819,213.66,0,0,0,2.38,0.59,0,655.753
2631,4,0,0,0,0,1,1,1,1,1,0,1,896.831,7.142258065,10942.576,215.0382296,6.603,61.346,0,0,0,0,0,0,657.436
2631,4,0,0,0,0,1,1,1,1,1,0,1,333.63,7.222580645,7741.766,152.1374542,11.119,51.305,0,0,0,0,0,0,657.824
2631,4,0,0,0,0,1,1,1,1,0,0,0,11335.4,7.885333333,49474.5,972.2490289,159.81,168.4,0,0,0,0,0,0,658.532
2631,4,0,0,0,0,0,1,0,0,0,0,0,909.487,7.646774194,4552.5,89.46353585,3.6234,32.8256,0,0,0,0,0,0,658.752
3982,5,1,1,1,1,0,0,0,0,1,1,1,694.974017,7.684573226,27717,114.2987522,2.992081516,24.146409,0,0,0,0.678473003,0.564539344,0,660.0971
2614,4,0,0,0,0,0,0,1,0,0,0,0,126.630065,7.564535843,1813,11.71294039,0.596824644,3.540581823,0,0,0,0,0,0,660.41
3130,4,0,1,0,0,0,0,0,0,0,1,0,9.927175178,7.485,331.062,1.80251784,0.011770318,0.09323901,0.010706433,0.007400091,0,0.008243835,0.008570573,0.022842026,660.6
3982,5,1,1,1,1,0,0,0,0,1,0,0,5754.8,7.493988095,29323,186.832309,2.920941072,58.47904207,0,0,0,1.768594617,0.224199587,0,661.219
2631,4,0,0,0,0,0,0,0,0,1,0,0,13.13145,7.57266129,320,6.288485771,0.08,0.06638,0,0,0,0,0,0,661.25
2631,4,0,0,0,0,1,1,1,0,1,0,0,191.74,8.119333333,2033,39.95153616,1.6055,1.4638,0,0,0,0,0,0,661.45
4417,2,0,0,1,0,0,0,0,1,1,0,0,359.587,7.139666667,21597.137,283.7414888,6.056858168,9.023,0,0,0,0,0,0,661.8894
4419,2,0,0,1,0,0,0,0,1,1,0,0,359.587,7.139666667,21597.137,381.5397856,7.879926761,9.023,0,0.023201545,0,0.607350086,0,0,661.8894
4417,3,0,0,0,0,0,0,0,1,1,0,0,290.170413,7.581304348,6125,80.46976868,1.717739545,4.648428596,0,0,0,0,0,0,662.15
4417,3,0,0,0,0,0,0,0,1,1,0,0,300.958725,7.581304348,5857,76.94880574,1.642579676,4.445036129,0,0,0,0,0,0,663.74
2614,5,0,0,0,0,1,1,1,0,0,0,0,4337.90031,7.564535843,25675,165.8741007,8.4519982,50.14034103,0,0,0,0,0,0,663.89
4417,3,0,0,0,0,0,0,0,1,1,0,0,421.67784,7.581304348,5503,72.29798156,1.543301341,4.176375929,0,0,0,0,0,0,663.91
4419,2,0,0,0,0,0,0,0,1,0,0,0,402.864,7.744516129,10588.479,131.918,2.64,10.721,0,0.011375076,0,0.297766951,0,0,663.9485
