"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"401","4","0","0","0","0","1","0","1","1","0","1","0",1579.21808544441,7.66808781856922,18761.336040009,291.327107825844,12.3150731771674,0.184006302087304,0.456553885995536,56.5440047369641,3375.70663972619
"41","2","0","0","0","0","1","1","1","0","0","0","0",27.8542893454491,7.71601948927361,602.549433708956,9.35642234981445,0.395517694496975,0.00590964840268298,0.0146629364293849,3.61794066973752,635.609780624921
"421","3","0","0","0","0","0","1","0","0","0","0","0",9.37211529806643,7.718709678,266.565001236313,4.13923670908571,0.174975145338056,0.00261440023294866,0.00648681302347062,0.0731128736865966,1051.98560417763
"43","2","0","0","0","0","0","1","0","0","1","0","0",192.379755700116,7.60541798489959,4238.79451248659,65.8202456050302,2.78237458642537,0.0415729935574406,0.103150335845437,13.3591572647338,709.750510453507
"441","4","0","0","0","0","1","1","1","0","0","0","0",0.706694651248306,7.47859847114443,9.59767442482363,0.149033241562724,0.00629998119402057,9.41608276504441e-05,0.000233558022641599,0.00154870113281067,867.704477406723
"459","4","0","0","0","0","0","1","0","0","1","1","0",167.492582061524,7.67149979426014,1365.17091711774,21.1984527155792,0.896107809109779,0.0133892408330421,0.0332211995805667,6.23088300745934,5402.70669376768
"463","4","0","0","0","0","1","1","1","0","0","0","0",5.18802982593444,7.2351418810263,160.184974168463,2.48736151547665,0.105146545637673,0.00157105250468162,0.00389807351366092,0.154874438012717,857.789836550472
"47","3","0","0","0","0","1","1","1","0","0","1","0",1066.67593940723,7.33289930126119,10034.5207855958,155.816617333604,6.58673015103735,0.0984159686385473,0.24418833742732,144.614800042145,367.166884151644
"48","1","0","0","0","0","1","0","0","0","0","1","0",762.413092562429,6.93155914197425,23061.0834726893,358.093833865749,15.1374576906345,0.226177105978607,0.561187500285265,6.38931130250432,557.023640432749
"491","3","0","0","0","0","0","0","1","0","1","0","0",202.136561623821,7.163881835596,2331.59628811933,36.2051616026849,1.53047623275536,0.0228676898937665,0.0567389945057998,4.90927967006341,1622.94985101228
"5010","3","0","0","0","0","1","1","0","0","0","0","0",433.535447871168,7.75575229695513,3220.14305148724,47.8815339651542,1.96407424025441,0.0307443375570799,0.0788559589530805,3.37752147429654,308.106270210412
"51","2","0","0","0","0","0","1","0","0","1","0","0",0.195929458729271,7.90506033691244,9.43246638740413,0.143914877170577,0.00619153745089114,9.25115493540093e-05,0.000229529691559546,0.0290574620321945,813.636293869565
"524","2","0","0","0","0","0","1","0","0","1","0","0",166.536786764054,7.836451613,3723.38645570761,57.8169595773268,2.4440571064708,0.0365180051015371,0.0906079692690072,11.7347762585661,907.734525366263
"5310","2","0","0","0","0","0","1","0","0","1","0","0",155.955196163668,7.836451613,3273.88089817592,50.837011360634,2.14899849070966,0.0321093720344839,0.0796693283959945,10.3180962557913,499.344419900763
"545","5","0","0","0","0","1","1","1","1","1","0","0",5295.48549793172,7.88916170566637,17497.0300015532,187.53372661709,16.3951883242822,0.171606317184425,0.425787215660247,33.7371139303462,606.301750330399
"55","3","0","0","0","0","1","1","1","0","0","0","0",194.744236807836,7.46344438260992,5136.39657978827,79.7582622564225,3.37156690832969,0.0503764407851956,0.124993327753572,4.81184077375569,264.540220334567
"56","3","0","0","0","0","0","1","1","0","1","1","0",29.6628592257621,7.28079984359435,414.404802607584,6.43490166938096,0.272018232427645,0.004064374827241,0.0100844699635262,1.30605503832006,833.119022178348
"57","3","0","0","0","0","0","1","1","0","1","1","0",36.4799673901871,7.57747077671503,478.765291935937,7.43429505712269,0.314264910961707,0.00469560525591766,0.0116506708537137,1.5088961752563,1122.38118861957
"58","5","0","0","0","0","1","1","1","1","1","0","0",2980.13146326439,7.514210526,9941.52162224763,106.553546425716,8.32698684557456,0.097503857534053,0.241925218678097,19.1688673782067,311.755447952787
"591","5","0","0","0","0","1","1","1","1","1","0","0",10433.9086274061,7.52052040672783,27247.6625896234,292.04131825629,22.8225553999723,0.267237984453914,0.66306718320761,123.039951999822,811.301986247439
"605","4","0","0","0","0","1","0","1","1","0","1","0",1280.91498022075,8.2427022378046,15338.8564181794,238.182646898969,10.068533434831,0.150439512433601,0.373268432953927,77.5112573392177,7205.04121033011
"614","2","0","0","0","0","1","1","1","0","0","0","0",97.9870568233458,7.5657757798395,1136.40959595637,17.6462337308961,0.745947266527341,0.011145609424595,0.0276543319856776,6.48736575515941,570.961323074987
"624","3","0","0","0","0","1","1","1","0","0","0","0",247.117891939338,7.65096868078306,8936.53413961665,138.767017397284,5.86600398007798,0.0876472011842887,0.217469021546597,17.2350584932393,384.726329516961
"631","3","0","0","0","0","0","1","1","0","1","1","0",16.5130493800156,7.05355979230107,141.245604845027,2.19326989601492,0.0927146104690078,0.00138530045870738,0.00343718734736855,0.445155395432628,1015.09960454888
"64","2","0","0","0","0","0","1","0","0","1","0","0",215.545396461142,7.87433816438592,4668.29461659989,72.4895479796727,3.064301480677,0.045785418623837,0.113602146285407,14.712787273512,918.231407029514
"654","2","0","0","0","0","0","1","0","0","0","0","0",477.307285127386,7.75845647336969,5623.35228334028,87.3197384965687,3.69120806326238,0.0551523762156228,0.136843310979704,29.540587314971,1054.61169679166
"665","3","0","0","0","0","1","1","1","0","0","1","0",148.784862621208,7.15369305416616,2239.1358580393,34.7694307084329,1.46978455485057,0.0219608616632948,0.0544889859332262,28.1351168179978,399.747007275856
"672","2","0","0","0","0","0","1","0","0","1","0","0",178.461068126215,7.836451613,3857.03532479079,59.8922669211847,2.53178516557295,0.0378287986538915,0.0938602915116541,12.1559894738199,854.986122990157
"683","2","0","0","0","0","1","0","1","0","1","1","0",927.539332723917,7.45935784285548,3391.42253512327,52.6622046787454,2.22615364936487,0.0332621898700042,0.0825296840053375,9.84071604883528,330.870819607303
"69","4","0","0","0","0","1","1","1","0","0","0","0",0.0879956754885148,7.53123032156126,1.05639315981187,0.0164037342875209,0.000693423450329716,1.03635454409453e-05,2.57125697514375e-05,0.00138940604431555,978.867099537729
"70","2","0","0","0","0","1","0","1","0","1","1","0",1039.68468461083,7.382320297356,3620.95814007731,56.2264467872111,2.37682243769665,0.0355134151904055,0.0881153936101967,11.8982021058615,474.333700381749
"717","3","0","0","0","0","0","1","0","0","0","0","0",12.018848955734,7.71007962791857,381.313513054047,5.92105821711582,0.250296876702006,0.00373982370360179,0.00927919872395408,0.111881709162391,956.161361597438
"72","3","0","0","0","0","0","1","1","0","1","1","0",6.69688066574745,6.84809271542561,27.780768050896,0.431381368416101,0.0182354916411111,0.000272466609083926,0.000676040333110001,0.0875549985694161,1022.28690714036
"731","3","0","0","0","0","1","1","0","1","0","0","0",5719.18206226513,7.54977438912341,17169.7854862454,266.613419030694,11.2703681798875,0.168396788034181,0.417823776853124,290.996946708786,358.357290404169
"7410","2","0","0","0","0","0","1","0","0","0","0","0",279.135041079275,7.48234360546431,3982.89889550518,61.8466837045189,2.61440290046127,0.0390632360302107,0.0969231592201647,0.480161183172232,667.574051882032
"7510","2","0","0","0","0","1","0","1","0","1","1","0",662.031629389156,7.53352855138856,2359.67303888346,36.6411390093083,1.54890601007422,0.0231430590277058,0.0574222372046376,10.6874566097822,790.264612238357
"766","2","0","0","0","0","0","1","0","0","0","0","0",546.58843005065,7.73607707665085,4096.2189299265,63.6063237293249,2.68878696932281,0.0401746489370209,0.0996807834427185,1.05119662663883,334.140311535116
"77","4","0","0","0","0","0","1","0","0","1","1","0",204.754483597502,6.87146613366631,1579.13559376374,24.5209085516837,1.03655573103762,0.0154877507388494,0.0384279929886173,12.2425665342435,7297.27329048764
"78","3","0","0","0","0","0","0","1","0","1","0","0",335.970089317281,7.421,2310.54549664528,35.8782836953377,1.51665834552827,0.0226612289773523,0.0562267271369194,21.1093861233816,1746.59312366601
"7910","3","0","0","0","0","1","1","1","0","1","1","0",-11.0634571126036,7.4140033882816,13.8323737540892,-1.60959560940453,0.146541451103886,-0.000398117709820255,-0.00182113988926475,-0.958736733927928,555.373229988387
"8010","2","0","0","0","0","0","1","0","0","1","0","0",226.832957382712,7.836451613,4468.88507418446,69.3931051076834,2.93340765209147,0.0438296619128042,0.108749549576719,14.0843200404691,874.777476848807
"8110","1","0","0","0","0","1","0","0","0","0","1","0",3.6963279639557,6.47407922371159,833.025788371977,12.9352724749684,0.546803997343702,0.00817010013835468,0.0202715394680254,0.21989031179498,359.187357959449
"8210","3","0","0","0","0","0","1","0","0","0","0","0",29.2210824327738,7.72586391428515,740.116154789776,11.492566328701,0.485817459600384,0.00725886661999998,0.0180105990427807,0.21790172322628,1208.19969775321
"8310","4","0","0","0","0","1","1","1","0","0","0","0",0.146395607164758,7.51146829166131,1.9160493862666,0.0297525253364075,0.00125770794499487,1.88388092761161e-05,4.66005825112604e-05,0.00226260154133197,977.405084770574
"84","4","0","0","0","0","0","1","0","0","1","1","0",165.828934086363,7.359754426108,1319.7989262417,20.4939138235422,0.866325314962107,0.0129442445765599,0.0321170800395083,6.62578714632263,5731.91593083511
"851","4","0","0","0","0","0","1","0","0","1","1","0",400.62290783609,8.21803837199331,3544.4836982158,55.0389472441216,2.32662407576772,0.034763373737561,0.0862544013089818,5.96264389363816,3292.49653762751
"865","3","0","0","0","0","0","1","1","0","1","1","0",13.4278524399968,7.04812597324967,88.5951772706281,1.37571102093576,0.0581544986874,0.00086891866220959,0.00215594823709936,0.279220165593482,996.904360199908
"8710","2","0","0","0","0","1","1","1","0","0","0","0",29.1794020725945,6.98538231756844,567.216737525948,8.80777420656673,0.372325063530636,0.0055631145381562,0.0138031214284027,4.59189853196894,555.812253497003
"882","4","0","0","0","0","0","1","0","0","1","1","0",355.362680636635,6.8681187235418,2068.8364523286,32.1250117173769,1.35799882535876,0.0202906095677059,0.0503447789776466,20.8616274960944,8330.96256717718
"894","3","0","0","0","0","0","0","1","0","1","0","0",317.045520740792,7.421,1714.85658767133,26.6283919701986,1.12564394739139,0.0168188667718999,0.0417307402851112,13.9568709120085,1115.01255524841
"903","5","0","0","0","0","1","1","1","1","1","0","0",5651.70693092893,7.69341279751852,16331.4994054356,175.041532465476,14.5106904697374,0.160175096596469,0.397424229046714,31.4897817523031,699.468566217962
"911","3","0","0","0","0","0","0","1","0","1","0","0",246.656365720471,7.222162884461,2217.24698037561,34.4295389548385,1.45541654183093,0.0217461811112998,0.053956323789412,5.87471535734367,1591.94550850313
"921","2","0","0","0","0","0","1","0","0","0","0","0",206.365040975196,7.91528142907196,4957.59886968002,76.9818811055291,3.25420283190372,0.0486228399134469,0.120642315514821,30.9946482180591,283.740118053863
"93","2","0","0","0","0","0","1","0","0","1","0","0",200.025185234603,7.75552021784554,4320.05975465684,67.0821369703452,2.83571766396089,0.0423700219335219,0.105127911475304,13.6152761081337,744.00556094365
"94","3","0","0","0","0","0","0","1","0","1","0","0",435.689180183318,7.421,2303.89768743212,35.7750561318507,1.51229467625767,0.0225960286437869,0.0560649540787546,13.9284370059147,1090.95416552197
"951","2","0","0","0","0","0","1","0","0","1","0","0",238.955209276318,7.836451613,4577.69851894953,71.0827665563881,3.00483356412663,0.0448968758139748,0.111397506527631,14.4272609225178,934.395670877845
"961","3","0","0","0","0","0","1","0","0","0","1","0",-9.90082813358107,7.40000493011029,347.713601918446,6.00886895223631,0.287504263351679,0.00611019769671998,0.00693220382196199,1.14143215771742,286.817924921917
"97","2","0","0","0","0","1","0","1","0","1","1","0",630.354701182138,7.48211017789445,2716.24037362843,42.1779371418952,1.78295932084845,0.0266401785965118,0.0660992419821924,8.49207179361607,525.160730227318
"981","3","0","0","0","0","0","0","0","0","1","0","0",59.468202755591,7.46459966746098,1411.84401409285,22.7961891563777,0.637592968452808,0.00911571472081055,0.0374658521808626,8.09078009149666,354.813875060321
"99","2","0","0","0","0","0","1","0","0","1","0","0",228.221375320396,7.836451613,4562.08684704301,70.8403476114229,2.99458595244393,0.0447437604429324,0.111017598714169,14.378058544402,960.015005768689
"1001","3","0","0","0","0","1","1","0","1","0","0","0",4856.51303724126,7.80704674722018,14430.9689277992,224.084917605439,9.47258969106367,0.141535187951335,0.35117514676646,290.612093564756,337.614107622784
"101","2","0","0","0","0","1","1","1","0","0","0","0",28.311194471753,8.2246708212778,498.460231315647,7.74011921306643,0.327192807876901,0.00488876833798641,0.0121299441931846,2.34467779025552,414.975470438481
"102","2","0","0","0","0","0","1","0","0","0","0","0",422.848488648062,7.79173834625266,4313.26751814675,66.9766667235279,2.83125919225018,0.0423034053810413,0.104962623175779,0.728674613670539,272.549298437829
"1031","2","0","0","0","0","0","1","0","0","1","0","0",240.527587938583,7.836451613,4827.50324863045,74.961748799794,3.16880714876717,0.047346895991353,0.117476460847243,15.2145556725859,934.920764673906
"1041","4","0","0","0","0","0","1","0","0","1","0","0",33.7596767337415,6.72950889959134,655.617445141376,13.5178587622957,0.631906395780541,0.00883041732634609,0.0245929803775651,25.1955961345058,766.322533339169
"1051","3","0","0","0","0","1","1","1","0","0","0","0",135.915104793792,7.71202915403621,4368.3209853371,67.8315401391702,2.86739667574207,0.0428433555453985,0.106302340324641,2.9197713811486,255.605780199339
"106","3","0","0","0","0","0","1","0","0","0","0","0",25.1135977947867,7.71186106463612,737.336292351089,11.4494004656255,0.483992738276768,0.00723160241258682,0.0179429516829432,0.19421898173876,1027.78657930389
"1071","2","0","0","0","0","0","1","0","0","0","0","0",273.238849711964,7.69919872854365,4408.77493343416,68.4597113770801,2.89395093278938,0.0432401175721011,0.107286779266799,0.407670743211778,436.923538885019
"1081","1","0","0","0","0","1","0","0","0","0","1","0",1.17283904655837,7.47216239082119,343.175034785112,5.32884172824154,0.225262511105275,0.00336574786333718,0.00835110524498492,0.0904534421040639,585.049385872986
"1091","4","0","0","0","0","1","1","1","0","0","0","0",1.07769787027454,7.28631973428948,67.3508371577384,1.04582768323951,0.0442095640954884,0.000660559743092686,0.00163897114313338,0.00490662803780288,1052.15901511796
"1101","2","0","0","0","0","1","0","0","0","0","0","0",125.36308562513,7.575483871,1191.95305479189,18.5087157631656,0.782406384353862,0.0116903652504776,0.0290059726565383,3.75660774858993,957.014643349541
"1111","3","0","0","0","0","1","1","0","0","0","0","0",90.8188411032502,7.92402270572358,2112.80678054577,32.8077855118568,1.38686125860117,0.0207218588094127,0.051414789474892,12.5725376974512,203.162443925526
"1121","2","0","0","0","0","0","1","0","0","0","0","0",252.689027358726,7.86747766146663,4510.5611406509,70.0402534713575,2.96076411652843,0.0442384103751847,0.109763729110388,0.420551230542734,205.75868914174
"1131","3","0","0","0","0","0","1","0","0","0","0","0",9.30178554847872,7.718709678,264.564657857176,4.10817526187908,0.173662105771442,0.00259478128938972,0.00643813541030397,0.0725642238228958,805.040245009051
"114","2","0","0","0","0","1","0","1","0","1","1","0",780.434904312508,7.55148464291742,2769.78605541961,43.0093975790242,1.81810708386767,0.0271653410493046,0.0674022670350163,13.6556340262034,446.111721098348
"1151","3","0","0","0","0","0","1","1","0","1","1","0",12.4936255672015,7.15344899276975,133.59674984405,2.07449803516343,0.087693847986658,0.001310281918543,0.003251053519969,0.421048952890655,947.241014546444
"1161","2","0","0","0","0","0","1","0","0","1","0","0",173.41615549253,7.836451613,3857.81767135201,59.904415244357,2.53229870376001,0.0378364714932804,0.0938793298632113,12.1584551466655,981.644844909652
"1171","4","0","0","0","0","0","1","0","0","1","1","0",216.462892621076,7.48680944441665,1717.84830388031,26.6748475142027,1.12760773151823,0.01684820951216,0.041803543127019,8.7121386903444,7955.77527247258
"1181","3","0","0","0","0","1","1","1","0","0","0","0",208.807405710495,7.25621598715169,7622.96904309047,118.369902843924,5.00377059478878,0.0747640967927209,0.185503640632906,4.74026624099817,235.280949831702
"1191","4","0","0","0","0","0","1","0","0","1","1","0",170.347471748318,7.34288901914312,1351.87658233591,20.9920175171194,0.887381314512665,0.0132588539397186,0.032897684283063,6.8560979748372,5965.37649684075
"1201","2","0","0","0","0","1","1","1","0","0","0","0",29.2263871963695,8.2362281798238,451.82849574,7.01601893462702,0.296583408263828,0.00443141639155982,0.0109951687958213,1.48101412575971,477.09230747161
"121","4","0","0","0","0","0","1","1","0","0","0","0",-17.0013925389074,7.48299373359192,405.206506178787,4.38733178835885,0.146490515826479,0.00217281230833971,0.00549384503095002,7.07389059388734,409.009732535966
"1221","4","0","0","0","0","1","0","1","1","0","1","0",1010.1217246349,8.189342160215,19379.1638042992,300.920772945356,12.7206196744217,0.190065796005352,0.471588618624596,90.8949939879985,8976.87938024598
"1231","3","0","0","0","0","0","0","1","0","1","0","0",179.636277223355,7.421,1298.97322840528,20.1705311912968,0.852655180205842,0.0127399918160811,0.0316102902389697,5.21585840121377,1463.58650964521
"1241","3","0","0","0","0","1","1","1","0","0","1","0",123.89924203299,7.39258562627638,1315.8698883964,20.432903500963,0.863746266714315,0.0129057094387888,0.0320214675669492,7.03619860831415,291.07689003917
"1251","4","0","0","0","0","0","1","0","0","1","1","0",846.190311274389,6.92388780872331,4411.86205880949,68.5076484369125,2.89597734328167,0.043270394984575,0.107361904448467,41.557278825948,6198.39007035503
"126","2","0","0","0","0","0","1","0","0","0","0","0",336.599801033321,7.6762403445006,3719.26247927583,57.7529222274028,2.44135009847703,0.0364775590674851,0.0905076123202564,0.904518225567183,603.73753728254
"127","4","0","0","0","0","1","0","1","1","0","1","0",1557.13353569519,8.10001851119027,18060.160638621,280.43921572595,11.8548166990215,0.177129356221283,0.439490903019305,59.9060517367953,6547.06818002834
"1281","2","0","0","0","0","1","1","1","0","0","0","0",36.2361981407216,8.19264001861682,518.348137178405,8.04893976072982,0.340247369633962,0.00508382387143157,0.0126139125865095,5.47470049931107,312.311868445007
"1291","4","0","0","0","0","0","1","0","0","1","1","0",185.38620801169,6.87,1688.27838218538,26.2156840657211,1.10819782620629,0.0165581948874442,0.0410839640630121,21.6438335556816,5226.03461297494
"130","1","0","0","0","0","1","0","0","0","0","1","0",1.10279328344157,6.34859106871299,532.804723846498,8.27342247197812,0.349736775408499,0.00522559407628121,0.0129657111875688,0.256745641614191,423.996611939324
"1311","2","0","0","0","0","0","1","0","0","1","0","0",173.308697648998,7.836451613,3637.23674714477,56.4792219320348,2.38750783050161,0.0356730715293406,0.0885115307194504,11.4632633350828,849.035675998427
"1321","3","0","0","0","0","0","0","1","0","1","0","0",421.830088212853,7.45890033450808,2212.40953306464,34.3544227992139,1.45224120679584,0.0216987366264247,0.0538386052688793,10.2104373383056,829.223039161599
"1331","5","0","0","0","0","1","1","1","1","1","0","0",9033.23100441705,7.73192774947103,23704.9546031992,254.070460872984,18.521201543665,0.232492026325366,0.576855993561448,143.43556207791,967.779593719013
"1341","2","0","0","0","0","0","1","0","0","1","0","0",175.341116723256,7.836451613,3749.62230029045,58.2243512845392,2.46127849929649,0.0367753197973797,0.0912464141061181,11.8174622150298,809.87924584059
"1351","2","0","0","0","0","0","1","0","0","1","0","0",218.084486756567,7.836451613,4477.06038087393,69.5200517411813,2.93877398095879,0.0439098433585946,0.108948493965517,14.1100856691628,955.077529243247
"136","2","0","0","0","0","1","1","1","0","0","0","0",36.3521033867374,7.44334871261963,543.814375647815,8.44438098151385,0.356963587772216,0.00533358991137903,0.0132336297061042,2.9713442483237,379.854500082154
"1371","3","0","0","0","0","0","1","1","0","1","1","0",16.2442808911204,6.97040243805917,87.6066480164975,1.36036108166279,0.0575056210183646,0.000859223395184025,0.00213189269913035,0.276104676539001,958.338952765674
"1381","5","0","0","0","0","1","1","1","1","1","0","0",9100.85012598898,7.64564981519258,23709.8665632002,254.123107411957,19.8593087155745,0.232540201688251,0.576975525143685,128.545468446849,879.284183016705
"1391","3","0","0","0","0","0","1","0","0","0","0","0",11.1318379088698,7.70686486918589,370.787400471185,5.75760813401407,0.243387462393166,0.00363658646864726,0.00902304742348867,0.111712393078619,825.00936714991
"1401","3","0","0","0","0","1","1","0","1","0","0","0",989.287504829228,6.99381042077371,3424.35812956044,53.1736304756635,2.24777280594519,0.0335852134205715,0.0833311661162437,87.120563992558,548.321944120885
"1411","4","0","0","0","0","0","1","0","0","1","1","0",231.004995242869,8.20427332791111,2995.21648863074,46.5098943388604,1.96608120898901,0.0293763040706971,0.0728880779816706,4.34943335984601,1329.82770768687
"142","3","0","0","0","0","1","1","1","0","0","0","0",147.660047372975,7.57919047047676,7571.78938776441,117.575182192593,4.97017590805381,0.0742621397179539,0.18425819275304,7.9638465528097,389.42158914364
"143","4","0","0","0","0","0","1","0","0","1","1","0",376.347527644702,6.87069314321257,1802.60523092995,27.9909579630924,1.18324277516868,0.0176794828583947,0.0438660883275491,15.7793087853049,6385.72052166616
"1441","3","0","0","0","0","0","1","0","0","0","0","0",13.1371963232868,7.71728943066748,373.526429368008,5.80013993281931,0.245185380561367,0.00366344988880415,0.00908970150956785,0.104462701856586,1004.14488786789
"1451","3","0","0","0","0","0","0","1","0","1","0","0",328.589836292993,7.421,1922.31429174789,29.8498071600156,1.26182064660781,0.0188535580919837,0.0467791874479908,17.9916567014856,1012.33380441584
"1461","3","0","0","0","0","0","0","1","0","1","0","0",351.043294284632,7.421,1699.0379417778,26.3827591249607,1.11526047669572,0.0166637216911019,0.0413457963068223,11.8362890798692,1150.61610627468
"147","2","0","0","0","0","1","0","1","0","1","1","0",670.615291026423,7.48663267594294,2938.33095292584,45.6265724603482,1.9287411425353,0.0288183851433361,0.0715037782583677,9.38388193308612,426.133229942629
"1481","2","0","0","0","0","0","1","0","0","1","0","0",213.959014126149,7.68751194402886,4592.25988193941,71.3088762346204,3.01439174507289,0.0450396897878676,0.11175185428192,14.4731531105734,828.42694360339
"149","4","0","0","0","0","0","1","0","0","1","1","0",185.380553113036,6.87,1688.22798154876,26.2149014417303,1.10816474287323,0.0165577005709302,0.0410827375722278,21.6443243681639,5226.10637345415
"1501","2","0","0","0","0","1","1","1","0","0","0","0",79.0912909041711,7.4687163566012,811.144244717094,12.5954946028054,0.532440797964502,0.00795549132937812,0.0197390557347541,3.58460757605685,562.077683336625
"1511","5","0","0","0","0","0","1","0","0","0","0","0",-0.155220543062406,7.62737633587326,588.002160777681,11.7755055996592,0.481108575786111,0.00879821872912535,0.0132474528980469,1.52808267284996,128.157421280485
"152","3","0","0","0","0","1","0","0","0","0","0","0",-34.0236530523627,8.0879992357439,64.2833876951046,1.86561447768003,0.113050264186606,0.00339476990087465,0.00971851266191199,-0.307021189607317,708.903591884703
"1531","4","0","0","0","0","1","0","0","0","0","0","0",745.711424979535,8.24376640256308,7894.92660535406,122.592875584186,5.18228545472434,0.0774313859795583,0.192121680995643,12.0834763500641,215.328247868577
"154","3","0","0","0","0","1","1","1","0","0","1","0",339.919861893693,7.14932444952328,4351.50292822029,67.570388376442,2.85635718503306,0.0426784086442449,0.105893075275981,60.2287505777619,220.56900861043
"1551","3","0","0","0","0","1","1","1","0","0","0","0",204.132530823831,7.5496217965087,5965.40518178821,92.631155635915,3.91573399612295,0.0585071414666747,0.145167109279718,4.99321202598512,253.037015164997
"1561","3","0","0","0","0","0","0","1","0","1","0","0",331.740213036183,7.421,2382.06546562672,36.9888498989455,1.56360455673169,0.0233626779748762,0.0579671535450718,14.3518174124416,1539.93224817597
"1571","2","0","0","0","0","0","1","0","0","1","0","0",148.552512387571,7.84273014257573,3070.79217573976,47.6834379643691,2.0156896225989,0.0301175302434218,0.074727199850128,9.67803357456314,1115.32790894006
"158","4","0","0","0","0","1","1","1","0","0","0","0",15.8880545348045,7.43205439321684,573.661965860675,13.9014506180299,0.579094735676983,0.00610123126923643,0.0191271686647475,13.2726864053674,294.611291963364
"159","1","0","0","0","0","1","0","0","0","0","1","0",2.46014145323541,5.12812235496512,846.770013026558,13.148693584489,0.555825803614596,0.00830490004615681,0.0206060027134902,0.40732292410957,212.159156325548
"1601","3","0","0","0","0","0","1","1","0","1","1","0",23.8084241167409,7.15692685155918,324.737717652437,5.04254600418806,0.213160126513778,0.0031849430258778,0.00790243612484375,1.02345660433546,1061.90504153858
"1611","2","0","0","0","0","0","1","0","0","0","0","0",288.073309227838,7.84715406167647,4664.8627386837,72.4362575822007,3.06204877267341,0.045751760291426,0.11351863208548,5.30956919736383,341.342840975775
"1621","3","0","0","0","0","1","1","1","0","0","1","0",935.835769945069,7.18739158095398,10198.3268209919,158.360206897273,6.69425358673755,0.10002253578127,0.24817452893145,119.980665040945,318.066921290064
"1631","3","0","0","0","0","1","1","1","0","0","1","0",1041.9505834321,7.21334833085815,11115.9990558389,172.609874274225,7.29662010811483,0.109022826420651,0.270505924968966,129.478564838185,342.288955677595
"1641","2","0","0","0","0","1","0","1","0","1","1","0",938.890914749907,7.44614724191952,3384.11854440579,52.5487878886275,2.22135925824049,0.0331905540601775,0.0823519428131534,12.8988377494257,592.807139017486
"1651","2","0","0","0","0","1","0","1","0","1","1","0",997.552330973552,7.48239247738485,3548.00167829294,55.0935746413324,2.32893330211281,0.0347978773668681,0.086340010644996,11.2103064299103,362.898318731341
"166","4","0","0","0","0","0","1","0","0","1","1","0",63.7617081872001,7.74585997802888,1228.26527791657,19.0725740553964,0.806241983466151,0.0120465063986666,0.0298896246297579,2.1874927684851,6106.01339407914
"1671","2","0","0","0","0","0","1","0","0","1","0","0",171.958436681586,7.836451613,3676.67604049234,57.0916375560567,2.41339606033139,0.0360598820397691,0.0894712791006198,11.5875618155512,664.164683821528
"1681","3","0","0","0","0","1","1","1","0","0","1","0",923.533560517619,7.02652439590546,11084.0576137826,172.113885741639,7.27565352036184,0.108709552859782,0.269728635883885,140.699641198921,343.25649284745
"1691","3","0","0","0","0","0","0","1","0","1","0","0",213.170062223414,7.421,1322.3552412858,20.5336084341356,0.868003298145646,0.0129693165327865,0.0321792874460551,5.89742614068789,1427.71615390193
"1701","2","0","0","0","0","1","0","1","0","1","1","0",856.265613701224,7.41106220333967,3182.64170243721,49.4202438710125,2.08910843973917,0.0312145216772897,0.077449038353884,8.27506225953675,303.632744549256
"1711","4","0","0","0","0","0","1","0","0","1","1","0",212.973387954375,8.17170597644162,3153.06720092706,48.961009300247,2.06969552881712,0.0309244628834136,0.0767293480534539,5.06385250331368,1500.89914278422
"172","5","0","0","0","0","1","1","1","1","1","0","0",7678.19064288082,8.00635300336921,24835.3149806375,266.185699545429,27.2965168252524,0.243578307056396,0.604363118843347,49.5769527360685,464.020598096714
"1731","3","0","0","0","0","0","1","0","0","0","0","0",34.9686177066069,7.73685506214026,763.784834216069,11.8600949457348,0.501353747613851,0.00749100296524737,0.0185865721562955,0.247291128344489,1435.29859137289
"174","4","0","0","0","0","0","1","0","0","1","1","0",225.065959539702,7.9844314311095,4130.45946097048,64.1380126700028,2.71126269534754,0.0405104718426771,0.100514020860999,10.7949918845156,4453.20503377542
"175","5","0","0","0","0","1","1","1","1","1","0","0",8897.18595202868,7.50973215563078,24561.5836128269,263.251837991895,20.5727042027253,0.240893621066617,0.597701912636123,67.0366471811265,477.625598764191
"1761","3","0","0","0","0","1","1","1","0","0","0","0",223.651592417315,7.2752194734629,7072.26960200329,109.818610159881,4.64228760063189,0.0693629802737555,0.172102464624641,14.7823691935345,219.321627821236
"1771","3","0","0","0","0","0","0","1","0","1","0","0",217.124848960263,7.421,2157.07210499908,33.4951400246884,1.41591732960552,0.0211560015806264,0.0524919784338372,7.97250694586663,1346.46250631371
"1781","4","0","0","0","0","1","0","1","1","0","1","0",1939.58495293009,8.30603264535755,18765.9189738386,291.398271842671,12.3180814459842,0.184051250575187,0.45666541093897,55.7402838617703,7089.40406097201
"1791","1","0","0","0","0","1","0","0","0","0","1","0",13.535140639469,6.19850699821289,413.667938297912,6.4234595978788,0.271534549820786,0.00405714726796903,0.0100665380673115,0.240594070106745,464.175401485972
