"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"341","4","0","0","0","0","1","1","1","1","0","0","0",4741.36,7.268166667,21096.604,414.5802939,20.14041875,68.86,31.373
"350","4","0","0","0","0","1","1","1","1","0","0","0",2624.384,7.098387097,9811.805,192.8168629,9.367093461,40.228,139.427
"806","4","0","0","0","0","1","1","1","1","0","1","1",171.289,7.350322581,1639.636,24.68536741,0.234,38.925,150.37
"1186","3","0","0","0","0","0","1","1","0","0","0","0",182.36,8.336666667,2457.18,48.28731708,2.345810451,6.81,57.74
"894","5","0","0","0","0","1","1","1","1","0","0","0",3568.555487,7.098709677,18877,370.9617059,18.02141637,375.011282,217.242
"1226","5","0","0","0","0","1","1","1","1","0","0","1",5500.429077,6.575666667,28250,555.1553844,26.96959329,211.091733,343.69
"125","5","0","0","0","0","1","1","1","1","0","0","0",1161.2297,7.1035417,7330,144.0456272,6.997774117,135.73263,356.67
"610","2","0","0","0","0","1","1","1","0","1","1","0",188.83,6.997741935,1402.256,27.55645907,1.338699965,17.632,53.077
"182","3","0","0","0","0","1","1","0","0","0","0","0",1176.1,7.544056055,4424.91,86.95619866,4.224354798,16.29143507,38.173
"394","3","0","0","0","0","0","0","0","0","1","0","0",0.159,7.114642857,2.499,0.049109144,0.002385735,0.009200706,0.206
"189","3","0","0","0","0","1","1","0","0","0","0","0",694.29,7.544056055,3751.9,73.73053051,3.581848391,13.81357706,114.462
"1377","3","0","0","0","0","1","1","1","1","1","0","0",61.229719,7.460967742,1419.104342,27.88755457,1.35478467,0.228173,37.36
"747","4","0","0","0","0","1","1","0","1","1","0","0",613.11,7.37,14750.95,289.8785599,21.49,126.83,242.69
"1111","4","0","0","0","0","1","1","0","0","0","0","0",2632.65,8.581935484,11725.01,230.4142455,61.55,14.79,278.976
"1214","5","0","0","0","0","1","1","1","1","0","0","1",6129.644,7.796333333,18375.07,361.0980195,17.54223591,81.54722,171.71
"1062","2","0","0","0","0","0","0","0","0","1","1","0",16.53,8.324193548,214.92,4.223504256,0.205178938,1.94,0.063
"24","2","0","0","0","0","0","0","0","0","1","0","0",15.11,7.679354839,806.18,15.84266081,0.769640592,0.03,29.8
"965","4","0","0","0","0","0","1","0","0","0","0","0",574.44,7.48,32292,263.084,3.72634,1.026745,3.724
"860","4","0","0","0","0","1","1","1","1","0","0","0",4146.95,7.339310345,16817.99,330.4990338,20.53,143.17,106.24
"371","3","0","0","0","0","0","1","1","0","1","0","1",524.935,8.225333333,4886.179,96.02083473,4.664717181,106.519,67.151
"459","3","0","0","0","0","1","1","1","0","0","1","1",893.39,7.507,3346.65,65.76675283,11.44,30.42,111.242
"691","2","0","0","0","0","0","0","0","0","1","0","0",5.787,7.290645161,41.248,0.810585816,0.03937847,0.151865035,0.721
"13","2","0","0","0","0","0","0","0","0","1","0","0",8.98,7.489,316.2,6.213810002,0.30186851,0.282518098,6.67
"1141","4","0","0","0","0","1","0","0","0","0","0","0",1153.35036,7.855949161,11940.5835,142.03,60.17,19.47506,440.48
"1397","2","0","0","0","0","0","1","0","0","1","0","0",2.441,7.544056055,34.827,0.684403419,0.033248496,0.128224486,0.1
"130","4","0","0","0","0","1","1","1","0","0","0","0",432.079,8.160967742,8685.299,170.6793099,17.664,3.955,14.85
"80","4","0","0","0","0","1","0","0","0","0","0","0",3139.43,7.333333333,17810.78,350.0088644,20.7,28.76,26.765
"1316","3","0","0","0","0","0","1","0","0","1","0","0",155.5241322,7.544056055,1156,22.71715485,1.103605304,4.256108925,0.398
"791","4","0","0","0","0","1","1","0","1","0","0","1",4545.75,7.484516129,30925,249.9135642,1.648397634,14.08332,471.546
"539","5","0","0","0","0","1","1","1","0","0","0","0",588.3,8.764758065,3125.48,61.42042658,2.983820334,6.39,450.9035
"1095","3","0","0","0","0","1","1","1","0","0","1","0",1200.921,8.220967742,5136.9376,100.9486219,17.73485239,11.9522,237.654
"995","4","0","0","0","0","1","1","1","1","1","0","1",818.206,7.157081419,6946.347,136.5062633,5.943,137.045,410.347
"183","3","0","0","0","0","1","1","0","0","0","0","0",1816.94,7.544056055,6282.65,123.4636098,5.997894346,23.13117884,40.286
"364","3","0","0","0","0","0","1","1","0","1","0","1",558.897,7.782413793,4483.531,88.1081903,4.280318852,91.8,51.326
"232","5","0","0","0","0","0","0","1","1","1","0","1",4519.975,8.014,28515.207,1166.89,62.494,753.908,48.115
"72","2","0","0","0","0","0","1","0","0","1","0","0",215.5726,7.544056055,758,14.89585067,0.723644308,2.790770385,0.508
"962","4","0","0","0","0","0","1","0","0","0","0","0",1346.15,7.96,34983.14,280.7,4.73,2.76,3.1
"891","5","0","0","0","0","1","1","1","1","0","0","0",3390.64,8.117096774,25060,492.4670419,23.92417727,122.2753,190.107
"1173","3","0","0","0","0","1","1","1","0","0","0","0",204.77,7.544056055,1345.38,26.43875933,1.156657484,4.953359711,188.11
"779","4","0","0","0","0","1","1","0","1","0","0","1",4278.78,7.131612903,32552,98.993,0.97719,138.6713,158.801
"164","3","0","0","0","0","0","1","1","0","1","0","0",15.71,6.896774194,518.5,10.1893121,0.494999438,1.908990033,0.38
"388","2","0","0","0","0","1","1","1","0","1","0","0",75.772856,7.272666667,814.857472,16.01318631,0.777924765,9.227972,412.811
"905","5","0","0","0","0","1","1","1","1","0","0","0",4944.33,7.579032258,26187.56,514.6253076,25.00063159,545.69,362.2245
"401","5","0","0","0","0","1","1","0","1","0","0","0",2191.596,6.800333333,9186.8438,180.5354266,4.2745,77.7023,254.82
"642","2","0","0","0","0","0","0","0","0","1","0","0",26.44,7.544056055,177.16,3.481462935,0.169130377,0.652259738,69.587
"202","2","0","0","0","0","0","0","0","0","1","0","0",10.57,7.171666667,119.49,2.34815989,0.11407422,0.162,71.404
"684","2","0","0","0","0","0","0","1","0","1","1","1",163.9,7.239354839,2130.83,41.87404417,6.51,27.8,109.6056
"1030","2","0","0","0","0","1","0","0","0","0","0","0",159.78,7.619666667,11633.07,228.6074849,11.10581121,192.45,41.46
"984","4","0","0","0","0","0","1","0","0","0","0","0",1247.51,7.312333333,36736.89,212.04,6.68,11.47,420.198
"904","5","0","0","0","0","1","1","1","1","0","0","0",7133.109809,7.208640871,22341,439.0345644,21.32841358,380.941978,307.441
"1025","2","0","0","0","0","1","0","0","0","0","0","0",42.18,7.619666667,1124.4,22.09616688,1.073437547,15.67139868,11.29
"333","4","0","0","0","0","1","1","1","1","0","0","0",4529.998,7.190967742,21442.922,421.3859684,20.47104019,8.533,17.749
"17","2","0","0","0","0","0","0","0","0","1","0","0",19.7,7.621290323,483.58,9.503081091,0.461662157,0.47,19.26
"540","5","0","0","0","0","1","1","1","0","0","0","0",1264.786373,8.676,7545.15,148.2736513,7.20317263,9.117598115,456.4298
"1388","4","0","0","0","0","1","1","1","0","0","0","0",74.709,6.969177419,2283.609,65.11,0.703,35.949,9.749
"1135","4","0","0","0","0","1","0","0","0","0","0","0",600.1578,8.032903226,8067.9465,340.6132,23.8447,33.833,262.54
"32","2","0","0","0","0","0","0","0","0","1","0","0",14.54,8.169677419,540.84,10.62832701,0.516326897,1.48,68.4981
"621","2","0","0","0","0","1","1","1","0","1","1","0",378.633,7.1344697,4913.005,96.54800636,4.690327316,83.87,136.59
"213","2","0","0","0","0","0","0","0","0","1","0","0",17.55,6.75483871,288.62,5.671821135,0.6,1.81,120.2825
"939","4","0","0","0","0","0","1","0","0","0","0","0",1474.53,7.116271186,10381.91,204.0202916,5.58,111.85,145.46
"886","5","0","0","0","0","1","1","1","1","0","0","0",3366.495612,7.469333333,15852,311.5158639,15.13352187,266.404869,151.764
"1421","5","0","0","0","0","0","0","1","0","1","1","0",10225.525,7.253225806,75710.129,1487.818965,30.893,127.683,504.666
"625","4","0","0","0","0","1","1","1","0","1","0","0",256.274,6.992903226,3207.6,63.03420924,3.062218316,24.47824,23.722
"220","2","0","0","0","0","0","0","0","0","1","0","0",27.82,7.781071429,260.4,5.117255296,0.25,0.41,162.634
"721","3","0","0","0","0","0","1","1","0","0","0","0",618.82,8.414193548,9981.48,313.163,5.254,218.563,170.16
"1231","5","0","0","0","0","1","1","1","1","0","0","1",6421.023447,6.611,16661,327.413942,15.90585465,99.807706,397.8
"1031","2","0","0","0","0","1","0","0","0","0","0","0",9.36,7.677333333,253.92,4.989913459,0.242411297,0.63,48.02
"1099","4","0","0","0","0","1","1","0","0","0","0","0",2077.4,8.482666667,8494.09,166.9217628,30.21,18.47,124.764
"206","2","0","0","0","0","0","0","0","0","1","0","0",24.83,6.602258065,805.7,15.83322808,1.8,0.28,5.174
"321","4","0","0","0","0","1","1","0","0","0","1","1",801.197,7.476129032,7267.954,142.8263291,0.831559165,22.632,123.678
"1357","3","0","0","0","0","1","1","1","1","1","0","0",60.6188,7.835483871,902.2657,17.73089067,0.861371291,1.932894,1.88
"1337","4","0","0","0","0","1","1","1","1","0","1","0",105.732,8.489354839,589.458,6.305,0.459,4.504,54.41
"78","4","0","0","0","0","1","0","0","0","0","0","0",1478.16,7.469354839,12993.64,255.3447508,23.1,49.77,16.465
"191","3","0","0","0","0","1","1","0","0","0","0","0",758,7.544056055,4593.72,90.27357142,4.385513631,16.91295215,148.062
"1114","4","0","0","0","0","1","1","0","0","0","0","0",2786.21,7.999330129,13815.81,271.5016394,16.38,96.54,302.417
"812","4","0","0","0","0","1","1","1","1","0","1","1",2280.985,7.575,12533.141,189.01,6.477,71.705,225.786
"1331","4","0","0","0","0","0","1","0","1","1","1","1",439.84,7.242962963,3051.077,26.405,0.042,2.098,67.8884
"1201","2","0","0","0","0","1","1","0","0","0","1","0",381.466465,7.215483871,1615,31.73720162,2.29,1.513573592,3.589
"641","4","0","0","0","0","1","1","1","0","1","0","0",71.533,7.591612903,2889.53,56.7836509,2.758564563,15.0669,352.829
"697","2","0","0","0","0","1","0","0","0","1","0","1",35.3705,7.474193548,563.5845,20.5131,0.3582,2.4948,0.1
"1086","3","0","0","0","0","1","1","1","0","0","1","0",3691.86,7.590967742,10330.43,203.0086314,35.66495556,38.32,80.787
"212","2","0","0","0","0","0","0","0","0","1","0","0",27.31,7.202580645,365.63,7.185184539,0.96,2.13,118.814
"604","2","0","0","0","0","1","1","1","0","1","1","0",83.355,7.219,1248.237,24.52975192,1.191661742,5.615454115,1.2562
"781","4","0","0","0","0","1","1","0","1","0","0","1",4046.89,7.410333333,24459,197.6600119,1.303739943,5.0328,174.17
"34","2","0","0","0","0","0","0","0","0","1","0","0",12.04,8.311,684.25,13.44655121,0.653236963,1.38,92.2339
"1103","4","0","0","0","0","1","1","0","0","0","0","0",1249.68,7.804827586,10227,200.9760749,21.88,2.65,224.08
"1380","4","0","0","0","0","1","1","1","0","0","0","0",192.052,6.976451613,2444.552,70.165,0.989,33.679,3.363
"706","2","0","0","0","0","1","0","0","0","1","0","1",42.0032,7.326451613,607.3939,14.751,0.5701,7.0271,11.46
"581","3","0","0","0","0","1","1","1","0","1","0","0",285.0509,6.87273,1634.1157,32.11285415,1.9262,16.3309,200.623
"1148","2","0","0","0","0","1","1","1","0","0","0","0",98.1187,7.747241379,768.754,3.6294,0.23815,2.8711,0.32
"139","4","0","0","0","0","1","1","1","0","0","0","0",872.644,7.883548387,6953.853,136.6537676,8.894,9.835,455.55
"231","5","0","0","0","0","0","0","1","1","1","0","1",2128.36,8.727741935,11078.866,238.09,45.31,170.97,17.65
"1193","3","0","0","0","0","0","1","1","0","0","0","0",549.37,8.238666667,2694.16,52.94433382,2.572049538,21.49,73.17
"808","4","0","0","0","0","1","1","1","1","0","1","1",67.696,7.468666667,1470.833,22.14397159,0.201,20.965,183.25
"1217","5","0","0","0","0","1","1","1","1","0","0","1",3701.67,8.131515152,19190,377.1126311,18.32022992,42.54,183.26
"940","4","0","0","0","0","0","1","0","0","0","0","0",1028.88,6.983166667,5651.07,111.052104,3.44,61.03,182.5
"1015","2","0","0","0","0","0","0","0","0","1","0","0",0.76,6.933333333,3.507,0.068917874,0.003348048,0.025,0.915
"863","4","0","0","0","0","1","1","1","1","0","0","0",6475.5,8.346774194,36693.49,721.0827804,94.16,34.24,298.841
"1081","3","0","0","0","0","1","1","1","0","0","1","0",1922.8,7.838666667,8086.92,158.9202542,27.91942275,29.69,72.805
"1109","4","0","0","0","0","1","1","0","0","0","0","0",1880.85,8.540344828,9072.95,178.2972405,29.62,24.14,266.845
"680","2","0","0","0","0","0","0","1","0","1","1","1",217.2,7.034193548,2299.28,45.18434238,7.7,11.34,41.59
"489","4","0","0","0","0","0","0","0","0","1","0","0",7.30028,7.164516129,172,3.380061102,0.011784,0.531819,474.576
"90","4","0","0","0","0","1","0","0","0","0","0","0",1128.14,7.312258065,14639.41,287.6866296,28.09,46.94,232.132
"1","3","0","0","0","0","1","0","1","0","0","0","0",4230.87980212652,7.12244191258344,28369.107805922,585.336060408745,27.6434570225128,37.8872180527855,515.465705921284
"2","3","0","0","0","0","1","1","1","0","0","1","1",589.557814959101,8.02264883037847,5499.69339228859,108.077323858043,15.4608094863351,22.7577211908251,678.092910894467
"376","4","0","0","0","0","1","1","1","0","1","0","0",538.67668910265,8.35608828836413,3826.89024239033,75.2042026078732,1.23729508376017,2.4606328262037,725.164689507671
"4","4","0","0","0","0","1","0","0","0","0","0","0",1977.90355810123,7.71938068344954,16111.4067906099,325.644944369073,25.8147556578063,36.5734888682039,615.706027253504
"510","4","0","0","0","0","0","0","1","1","0","0","0",2034.85538031947,7.544056055,15041.1950436579,295.582315645576,14.3594659421607,55.3779969434903,599.571164470214
"613","4","0","0","0","0","1","0","0","0","0","0","0",1128.46893555538,8.01017382265101,10344.3419518353,153.589285941715,35.0425680847326,32.4106336390089,753.023965575149
"7","4","0","0","0","0","0","1","1","1","1","1","0",534.256644224534,7.75098279292879,12712.8189636792,249.826191088947,12.1366214862232,21.8015968523291,1200.49645020814
"810","4","0","0","0","0","0","1","1","0","1","0","0",764.932507741977,6.9819347280291,3238.37369807254,63.6389591253034,11.6814215553521,47.1112393338,545.107302004714
"942","4","0","0","0","0","0","1","0","0","0","0","0",1753.54971709798,7.49182971034256,9798.40968720641,192.553624641756,9.88039700081572,63.5483325113961,721.895894556362
"1012","4","0","0","0","0","1","1","1","1","0","0","0",9163.8873592866,7.97297218399353,50914.8360488447,1000.55381895019,182.518244043782,166.117710710783,597.509396084712
"11","5","0","0","0","0","1","1","1","0","0","0","0",1265.87295359531,8.40754209074743,7488.10987442845,147.152726217172,7.14871779874191,12.0757324974705,641.699342815674
"1210","4","0","0","0","0","1","1","1","0","0","1","0",396.448683833667,7.70177709321036,5714.28306289022,112.294336659638,2.87359301604144,25.8552365964511,601.821133750019
"1319","5","0","0","0","0","1","1","0","1","0","0","0",1357.35356601151,7.57621034553752,10576.5008238447,207.844296634751,7.89107582862235,82.5204994598543,1048.30915452394
"1411","4","0","0","0","0","0","0","0","0","1","0","1",505.86103799892,7.72464961382889,5474.44983861549,107.581249723799,5.22632515507927,26.7692843445569,1204.4466530808
"1510","5","0","0","0","0","0","0","1","0","1","1","0",12444.0510992408,7.41506962605436,84263.8201154903,1655.91198073162,120.444705383631,657.37757096951,3016.17645626594
"1610","3","0","0","0","0","1","1","1","0","1","1","0",892.459492306134,8.82102022274236,28133.1291091903,571.599242092399,26.883593607835,111.883723617178,559.147612866024
"1710","4","0","0","0","0","1","0","1","1","0","0","0",2304.99614124944,7.41715101215538,12125.5627548276,115.953345634924,4.22934590012004,11.4083412924123,1027.73635996842
"18","4","0","0","0","0","1","1","1","1","0","0","0",11054.9375720288,8.04071802285431,39030.0354794139,766.999446080997,66.8540033143852,116.204606963405,576.220785407726
"1910","4","0","0","0","0","1","1","0","1","1","0","0",692.546509006121,6.92201547302254,13817.9137640003,271.542981480713,38.917441454577,143.215398056787,598.448856157152
"20","3","0","0","0","0","0","0","1","0","0","0","0",678.724086618525,7.544056055,1922.50914747683,37.7802231840324,1.83537309063978,7.07820790778318,592.53770505131
"2110","4","0","0","0","0","0","0","1","1","0","0","0",3994.02564992263,7.544056055,18660.5113924401,366.70737612395,17.8147399193559,68.7034334628633,629.34256712287
"2210","4","0","0","0","0","1","1","1","0","1","0","0",656.618455646625,8.33488365150883,3831.13699313113,75.2876577093677,1.20138295154524,2.38360219501877,572.801878194638
"2310","5","0","0","0","0","0","0","1","1","1","0","1",4788.81438910438,8.31761794104836,32443.4164009725,1478.89299035851,27.6921680021286,707.154140795049,608.606226098402
"2410","4","0","0","0","0","1","1","1","1","1","0","1",742.165776407551,7.06511808034723,5487.32057077723,107.834179111887,6.41358592242701,64.327855454145,935.076620077291
"25","4","0","0","0","0","1","1","1","0","0","1","0",716.202924968215,7.74531375836231,6410.15184998059,125.969214670724,2.32344401096599,35.5736817623854,560.852855891966
"2610","4","0","0","0","0","1","1","1","0","1","0","0",455.163035541602,8.12503607886949,3359.74172931374,66.0240251798153,0.413723651455424,0.746639301609015,658.233851904645
"2710","4","0","0","0","0","0","0","1","1","0","0","0",3141.75025221131,7.544056055,18538.5475040125,364.310600567341,17.6983039438261,68.2543922935611,616.019886267537
"28","4","0","0","0","0","1","0","1","1","0","0","0",5642.28220354949,7.20712717469112,20359.2291582493,194.689581235433,4.86625633796746,8.9943826420493,897.009968578054
"2910","5","0","0","0","0","1","1","0","1","0","0","0",2292.02483236275,6.97749847139069,12668.7888110971,248.96093175383,10.8402599827748,230.130137287298,921.505984526218
"3010","3","0","0","0","0","1","1","1","0","1","0","0",128.154552291514,6.98789469358254,634.214511181396,12.4632779043545,0.993359945282814,8.04592740854216,604.326175987459
"31","4","0","0","0","0","1","1","1","1","0","0","0",5339.34792982239,8.23818027895749,31774.5539637505,624.41822024312,47.2952655031718,19.1540450379252,1228.50515263332
"3210","3","0","0","0","0","0","0","1","0","0","0","0",416.425404770562,7.544056055,1520.49714674696,29.880077100797,1.45158193462421,5.59809816330248,580.590909438937
"33","5","0","0","0","0","1","1","0","0","0","0","0",28263.1485326015,7.12222960504506,112648.10004482,2213.70616943021,75.679485268224,450.564697210692,695.998292564299
"3410","4","0","0","0","0","0","0","1","1","0","0","0",2129.3892964018,7.544056055,14197.0003066635,278.992607546264,13.5535336015085,52.2698786455741,620.27366933103
"3510","3","0","0","0","0","1","1","0","0","1","0","0",-75.9979765242697,7.53758484328609,3947.41183720506,103.297205581892,3.78875822543167,58.7014243088611,608.329354216567
"3610","4","0","0","0","0","0","1","0","0","0","0","0",723.513268413213,7.24321082817541,6016.53808077136,118.23410657612,3.08867619817378,24.5477429358195,736.690697668833
"37","4","0","0","0","0","1","1","1","0","0","1","0",3954.22413747242,7.40300518697369,8748.70475395091,171.925329245934,2.38660744272096,140.984584455449,991.746650976265
